year,state_code,state_name,crop_name,policies_earning_premium,total_premium,producer_paid_premium,total_liability,indemnities,loss_ratio,ecoregion
2002,31,Nebraska,Corn,1511,77355234.98668297,47960245.69174344,1057011018.1994381,271049391.7570531,3.503956672146564,CntlPlains
2002,31,Nebraska,Soybeans,4307,28942068.06713465,17944082.20162348,336269855.61456347,74400856.95531058,2.570682122049079,CntlPlains
2002,31,Nebraska,Wheat,2443,49362930.02624736,30605016.616273362,507662604.45412236,42156289.45834852,0.8540070339409166,CntlPlains
2002,31,Nebraska,Cotton,5358,88331065.95341896,54765260.89111975,836203202.194301,70842291.99360545,0.802008797572576,CntlPlains
2002,31,Nebraska,Rice,8229,86154779.24806795,53415963.13380212,1210067273.9294813,131271383.97752811,1.523669204694433,CntlPlains
2002,31,Nebraska,Other,4583,56631738.486350924,35111677.861537576,717017623.20336,80412511.2566957,1.4199195257987054,CntlPlains
2002,32,Nevada,Corn,7065,55107329.314639695,34166544.17507661,548163329.6968342,203997158.87568352,3.7018153739758546,NorthEast
2002,32,Nevada,Soybeans,3849,87596953.33110408,54310111.065284535,1060251788.255419,343886428.92009383,3.9257807017585624,NorthEast
2002,32,Nevada,Wheat,7307,7806612.939168834,4840100.022284677,92535052.20732212,29152710.584059108,3.734360959256548,NorthEast
2002,32,Nevada,Cotton,2694,32317239.54363831,20036688.517055754,304592028.847585,86525855.37424618,2.6773900430885935,NorthEast
2002,32,Nevada,Rice,6752,60562236.34443703,37548586.53355096,792662132.4700805,82827136.02669547,1.3676366829591753,NorthEast
2002,32,Nevada,Other,8731,28758224.041515406,17830098.905739553,347515463.676208,130266825.7689767,4.529724282727729,NorthEast
2002,33,New Hampshire,Corn,9010,82635935.79370607,51234280.19209777,946621128.0764596,364227442.6323506,4.407615635183402,SEPlains
2002,33,New Hampshire,Soybeans,9563,1706521.2224396379,1058043.1579125754,20482379.835930165,5529807.860314048,3.2403979438407746,SEPlains
2002,33,New Hampshire,Wheat,8409,19955004.628641725,12372102.869757868,292305610.06155246,107040900.3854133,5.364113032165167,SEPlains
2002,33,New Hampshire,Cotton,116,32690334.402221713,20268007.32937746,290418439.0623326,26724899.335535645,0.8175168539640071,SEPlains
2002,33,New Hampshire,Rice,7557,57069990.82243478,35383394.30990957,589873305.896096,143281871.09715337,2.5106342060392945,SEPlains
2002,33,New Hampshire,Other,2353,92423822.20176013,57302769.76509128,1114997028.8520424,318148694.3228697,3.442280212436517,SEPlains
2002,34,New Jersey,Corn,8700,54000936.04086961,33480580.345339157,720260593.9694151,184007371.1575389,3.4074848446752166,SEPlains
2002,34,New Jersey,Soybeans,2230,86501069.65495835,53630663.186074175,843982061.7201254,113185934.26933388,1.308491729880544,SEPlains
2002,34,New Jersey,Wheat,7825,46553594.399184436,28863228.52749435,616630252.736586,236059648.21110213,5.070707240926549,SEPlains
2002,34,New Jersey,Cotton,3904,30361712.048147146,18824261.46985123,408180443.8948783,52695549.23103454,1.735592154601517,SEPlains
2002,34,New Jersey,Rice,6477,17998549.308164638,11159100.571062075,189700290.32372996,60134320.98568123,3.341064880068009,SEPlains
2002,34,New Jersey,Other,853,54969013.15335055,34080788.15507734,520287461.9514213,78603225.80981383,1.4299551929471503,SEPlains
2002,35,New Mexico,Corn,1008,48711739.648579895,30201278.582119536,534945367.81784326,48413423.46788801,0.9938758873560251,EastHghlnds
2002,35,New Mexico,Soybeans,5215,40947035.3745665,25387161.932231233,460997908.0112168,42470023.232404485,1.037194093391776,EastHghlnds
2002,35,New Mexico,Wheat,4822,94540047.0845535,58614829.192423165,1390271232.3109365,394058024.62411296,4.168159809267712,EastHghlnds
2002,35,New Mexico,Cotton,2833,94755589.321272,58748465.37918864,990478757.3204991,92351701.60417257,0.9746306499245235,EastHghlnds
2002,35,New Mexico,Rice,2786,26253289.889248244,16277039.731333911,251903382.413743,32570826.863182716,1.2406379162606114,EastHghlnds
2002,35,New Mexico,Other,1042,60102788.926681735,37263729.134542674,777704363.9261137,65155030.64529399,1.0840600213207308,EastHghlnds
2002,36,New York,Corn,7881,91234616.05142552,56565461.95188382,1256642814.4996943,133101100.94479242,1.4588881578650843,SEPlains
2002,36,New York,Soybeans,8909,32934835.198503144,20419597.82307195,405185433.13678986,84106267.76406999,2.55371758374223,SEPlains
2002,36,New York,Wheat,3945,52682539.54494563,32663174.517866287,627283507.8070763,223935682.3863202,4.2506622558555955,SEPlains
2002,36,New York,Cotton,3815,37721775.94264867,23387501.084442176,487313045.1991248,71117973.13594934,1.8853293981724373,SEPlains
2002,36,New York,Rice,1259,97741060.09431416,60599457.258474775,1274712092.0942292,494046264.30841666,5.054644013802307,SEPlains
2002,36,New York,Other,7906,51518184.59876983,31941274.451237295,758217649.7655699,83374697.87638277,1.6183547329106318,SEPlains
2002,37,North Carolina,Corn,6229,30733753.47426951,19054927.154047094,337862252.3646412,65949692.68403846,2.145839190753318,
2002,37,North Carolina,Soybeans,7776,66652398.169871084,41324486.86532007,701034572.5293111,207325343.16217956,3.1105458896435767,
2002,37,North Carolina,Wheat,5421,98896972.51874582,61316122.96162241,877447769.0894055,112988122.392445,1.1424831267815423,
2002,37,North Carolina,Cotton,2698,57644072.71944546,35739325.08605619,698088374.9280035,126475617.75123098,2.1940784504729507,
2002,37,North Carolina,Rice,3947,38436179.7388098,23830431.438062076,418021224.82595336,26408219.40656021,0.6870667060570352,
2002,37,North Carolina,Other,8626,71168896.5259352,44124715.84607983,923979411.2198563,82869478.86762688,1.1644058417770715,
2002,38,North Dakota,Corn,195,74003739.26320295,45882318.34318583,714853771.4583681,145179624.1770753,1.961787682926764,WestMnts
2002,38,North Dakota,Soybeans,7574,5558430.215623785,3446226.7336867466,70138475.81493314,9915175.692518553,1.7838086128433728,WestMnts
2002,38,North Dakota,Wheat,6929,84732903.88325123,52534400.407615766,835075843.5519117,248609738.25527212,2.9340401055747796,WestMnts
2002,38,North Dakota,Cotton,6808,47984365.87024169,29750306.839549847,575199323.1090417,46227388.01563276,0.9633843685803808,WestMnts
2002,38,North Dakota,Rice,4974,28230816.592929263,17503106.28761614,256920654.01743913,85513997.91958153,3.029101111478281,WestMnts
2002,38,North Dakota,Other,3126,51489503.26539825,31923492.024546914,474433565.022168,46384047.1211594,0.9008447193999287,WestMnts
2002,39,Ohio,Corn,1938,1180955.2810181002,732192.2742312221,15696769.201887107,1356553.0320822157,1.1486912789049326,WestPlains
2002,39,Ohio,Soybeans,9360,64666111.36951208,40092989.04909749,760387383.7196698,200115551.92090955,3.094596964048427,WestPlains
2002,39,Ohio,Wheat,5103,97023053.28961518,60154293.03956141,1014803924.1334394,228306465.1799605,2.353115650756346,WestPlains
2002,39,Ohio,Cotton,3763,83550081.93977296,51801050.802659236,952253004.5802915,247350532.2650218,2.9605061601654,WestPlains
2002,39,Ohio,Rice,9029,1656090.08061792,1026775.8499831104,18928374.361580625,6617348.909179489,3.9957662850745566,WestPlains
2002,39,Ohio,Other,2958,1639242.7934071496,1016330.5319124328,16028279.139273977,5738308.2318134,3.500584693672122,WestPlains
2002,40,Oklahoma,Corn,8147,62489668.42669281,38743594.42454954,734008462.324651,195222098.63725615,3.124070003128164,WestMnts
2002,40,Oklahoma,Soybeans,3027,4569412.656684503,2833035.847144392,57310396.77284026,11280253.272627318,2.4686440293646186,WestMnts
2002,40,Oklahoma,Wheat,4216,60525100.21523072,37525562.13344304,716257310.6038098,286399348.9079911,4.731910362635314,WestMnts
2002,40,Oklahoma,Cotton,2820,43085756.75941056,26713169.19083455,493874765.2169587,113064576.97654513,2.624175260699121,WestMnts
2002,40,Oklahoma,Rice,1170,61098119.566431254,37880834.13118738,873876243.817738,236209368.13180912,3.8660660885803777,WestMnts
2002,40,Oklahoma,Other,5163,48861525.90664422,30294146.062119413,433749991.37118596,67307574.4412006,1.3775168333833814,WestMnts
2002,41,Oregon,Corn,6223,18804670.379855186,11658895.635510216,157170396.2472842,30437626.005143557,1.6186205549101444,CntlPlains
2002,41,Oregon,Soybeans,2735,48495022.18512042,30066913.75477466,388633889.3009945,64828207.05008459,1.3368012659653064,CntlPlains
2002,41,Oregon,Wheat,1604,70948525.78100324,43988085.98422201,842182835.2530462,221138922.89369473,3.116892429538058,CntlPlains
2002,41,Oregon,Cotton,1872,98991202.22107507,61374545.377066545,1039520241.8458072,261928006.83907282,2.6459725810190107,CntlPlains
2002,41,Oregon,Rice,7154,56506878.20661404,35034264.48810071,553044402.560964,201938575.44424596,3.5736990230794485,CntlPlains
2002,41,Oregon,Other,2427,14678221.523388961,9100497.344501156,210870880.6808611,43519595.90130449,2.964909327193239,CntlPlains
2002,42,Pennsylvania,Corn,7912,26030085.38472983,16138652.938532494,318724735.80578107,71178196.99549168,2.734458836514126,NorthEast
2002,42,Pennsylvania,Soybeans,4822,27466198.043592464,17029042.78702733,258786344.52411976,20458087.06004735,0.7448459749535659,NorthEast
2002,42,Pennsylvania,Wheat,1851,23268072.80065112,14426205.136403693,209789772.92373303,50362877.4056879,2.164462774256,NorthEast
2002,42,Pennsylvania,Cotton,3009,5810156.651119305,3602297.123693969,70420877.90804748,9176864.529628087,1.5794521698240611,NorthEast
2002,42,Pennsylvania,Rice,7996,35863946.2020746,22235646.645286255,310531864.98134375,17440441.596928507,0.48629455048423087,NorthEast
2002,42,Pennsylvania,Other,7138,5657473.3472017655,3507633.4752650945,47742965.327637725,3546613.066058339,0.6268899291964891,NorthEast
2002,44,Rhode Island,Corn,7999,60011770.34858232,37207297.61612104,663066825.5403517,68677516.51236442,1.1444007752720264,
2002,44,Rhode Island,Soybeans,2362,62538097.33882595,38773620.350072086,561525969.9574223,124113478.33748716,1.9846059221317716,
2002,44,Rhode Island,Wheat,5496,46441038.6598692,28793443.969118904,561149249.8228486,83003442.66167775,1.7872865262465154,
2002,44,Rhode Island,Cotton,5096,25935249.743656177,16079854.84106683,227553838.98193264,75546251.9826135,2.9128792947556748,
2002,44,Rhode Island,Rice,1027,98955320.07983054,61352298.449494936,1336569320.2116587,410748104.2203702,4.150844076791485,
2002,44,Rhode Island,Other,6280,89770522.35619916,55657723.86084348,1152535842.2656572,307289716.9899099,3.4230581367302224,
2002,45,South Carolina,Corn,3904,71266775.70812131,44185400.939035214,904381972.9688675,125463865.40127686,1.760481853635753,
2002,45,South Carolina,Soybeans,1880,56662394.00137058,35130684.28084976,472283819.8339974,179863355.2415505,3.1742985521790676,
2002,45,South Carolina,Wheat,3490,76216858.01022673,47254451.96634057,932466824.7806633,155235050.9757594,2.0367547945223623,
2002,45,South Carolina,Cotton,6057,20021437.688023407,12413291.366574513,186090900.46034697,59533299.477103315,2.9734777494383158,
2002,45,South Carolina,Rice,6131,16229385.330459269,10062218.904884746,199877050.72380924,55326853.757022634,3.4090541712128393,
2002,45,South Carolina,Other,7072,52314814.96090702,32435185.275762353,524745400.43116957,131604844.80457717,2.515632424637662,
2002,46,South Dakota,Corn,6057,63607434.00114661,39436609.080710895,779751710.7685257,307214700.06698245,4.82985526599681,
2002,46,South Dakota,Soybeans,7471,89848524.82521215,55706085.391631536,1082915798.2806776,78740237.594639,0.8763665040446376,
2002,46,South Dakota,Wheat,2956,20869166.07845915,12938882.968644673,311252217.51556623,72597060.14735869,3.4786756631493922,
2002,46,South Dakota,Cotton,3732,10982026.350613663,6808856.337380471,145620752.78841832,49451623.98890047,4.50295987371558,
2002,46,South Dakota,Rice,7373,33073996.93452283,20505878.099404156,392279795.44799393,61409922.468307085,1.8567433077375373,
2002,46,South Dakota,Other,4086,2836637.0061939997,1758714.9438402797,24322553.94858152,3749554.1694469936,1.3218308021997789,
2002,47,Tennessee,Corn,5768,50305067.02402733,31189141.554896947,624468577.0532458,144086625.5484063,2.864256705583671,
2002,47,Tennessee,Soybeans,5553,75731516.60920148,46953540.29770491,943609445.6022203,371778914.77219,4.90917033512859,
2002,47,Tennessee,Wheat,9182,99553717.15758842,61723304.63770482,1126795241.1440217,162094374.108208,1.6282101636809898,
2002,47,Tennessee,Cotton,5530,96031556.6576265,59539565.127728425,1117279873.817784,181572146.14337835,1.8907550024490676,
2002,47,Tennessee,Rice,5324,70836457.58661084,43918603.70369872,783606323.2350631,58607741.64877517,0.8273669187524831,
2002,47,Tennessee,Other,5906,4840614.338666625,3001180.8899733075,52258896.553232305,4253153.116334315,0.8786391186672952,
2002,48,Texas,Corn,7503,16305365.472583873,10109326.593002,208637755.86637306,16096476.493357923,0.9871889422179969,
2002,48,Texas,Soybeans,3820,86663338.29377002,53731269.74213741,957781262.6149466,112787511.348542,1.301444342776373,
2002,48,Texas,Wheat,8776,16312328.408973858,10113643.61356379,160953360.08078673,52675018.09549271,3.229153850686009,
2002,48,Texas,Cotton,3084,31220686.832325622,19356825.836041886,390165682.4017514,110953932.57656266,3.553859438533618,
2002,48,Texas,Rice,7175,65906538.14492681,40862053.64985462,722825458.726823,40896847.713798225,0.6205279303832815,
2002,48,Texas,Other,5175,57831121.23255805,35855295.16418599,839298035.8532604,193943999.3861749,3.353626823285372,
2002,49,Utah,Corn,9567,38875029.53606142,24102518.31235808,563196208.4798661,183123247.02044603,4.710562260810026,
2002,49,Utah,Soybeans,6605,59312747.37039732,36773903.36964634,841388205.160663,94557449.82338053,1.5942180056655688,
2002,49,Utah,Wheat,8810,86842431.19674936,53842307.3419846,1066402513.722992,347327417.47727776,3.999512826746826,
2002,49,Utah,Cotton,6809,9451960.69827102,5860215.632928032,135656465.7114327,34875518.42161459,3.6897654925706704,
2002,49,Utah,Rice,1068,43400895.134789385,26908554.983569417,477341550.58882755,40192797.73915549,0.9260822297404107,
2002,49,Utah,Other,762,1700597.6587231182,1054370.5484083332,16483955.004462993,4040470.2661105106,2.3759119303646865,
2002,50,Vermont,Corn,5644,68370015.29138039,42389409.48065584,715142774.6810331,120327594.28955775,1.7599468681810841,WestPlains
2002,50,Vermont,Soybeans,6646,48319377.47909479,29958014.03703877,429026802.3508041,66401727.499842696,1.3742256412258451,WestPlains
2002,50,Vermont,Wheat,4476,58191321.089167856,36078619.07528407,554694099.3167754,55114232.31622825,0.9471211734783522,WestPlains
2002,50,Vermont,Cotton,219,13667259.794249114,8473701.07243445,171749942.87459847,56278302.91469826,4.117745895075394,WestPlains
2002,50,Vermont,Rice,6526,17129171.851478793,10620086.547916852,215016620.38760212,21426999.01913496,1.250906885920765,WestPlains
2002,50,Vermont,Other,994,52821235.0549072,32749165.734042466,464975312.53644955,104939346.4374682,1.986688617340823,WestPlains
2002,51,Virginia,Corn,6622,33275776.508384444,20630981.435198355,434425167.1899203,101697957.1880375,3.056215898144791,CntlPlains
2002,51,Virginia,Soybeans,8326,8844023.089272667,5483294.315349054,99152463.32076968,34783548.62024083,3.933000656955706,CntlPlains
2002,51,Virginia,Wheat,5891,45075875.52682835,27947042.826633576,418085855.3967925,131470722.85257217,2.916653782450064,CntlPlains
2002,51,Virginia,Cotton,9266,97295322.87431796,60323100.18207713,943059599.8503737,149384403.0066609,1.5353708543588416,CntlPlains
2002,51,Virginia,Rice,831,47800801.74437841,29636497.081514616,656191589.5967696,227164707.69165552,4.752320032338602,CntlPlains
2002,51,Virginia,Other,8645,95174071.7029953,59007924.45585708,1192589303.5193155,425483119.97417074,4.470578092970042,CntlPlains
2002,53,Washington,Corn,8826,75971371.38801107,47102250.26056686,960648353.3057064,182363565.3883379,2.400424818672109,MxWdShld
2002,53,Washington,Soybeans,8562,6716567.436007473,4164271.810324633,99080561.34058002,10171399.326555222,1.5143746301163328,MxWdShld
2002,53,Washington,Wheat,9096,72135305.34349854,44723889.312969096,811772863.7482793,311599278.5374663,4.3196500944117835,MxWdShld
2002,53,Washington,Cotton,1412,7791667.107525232,4830833.606665644,99341230.16710328,12356967.22500111,1.585920837540234,MxWdShld
2002,53,Washington,Rice,1920,66724493.92932442,41369186.23618114,763508676.3442864,43384428.26223162,0.6502024325307743,MxWdShld
2002,53,Washington,Other,6437,2093435.4136044837,1297929.9564347798,19256592.26143969,2444968.5537777655,1.167921655422849,MxWdShld
2002,54,West Virginia,Corn,7728,5886874.716800514,3649862.3244163184,81340105.73685487,21979813.35769238,3.733698170094283,CntlPlains
2002,54,West Virginia,Soybeans,9075,63034920.655806065,39081650.80659976,509305735.0455274,149661268.641432,2.3742596498001127,CntlPlains
2002,54,West Virginia,Wheat,4813,71606474.46010724,44396014.165266484,754161189.5466394,296985473.4286997,4.147466771236637,CntlPlains
2002,54,West Virginia,Cotton,7875,81992623.70510983,50835426.6971681,1194234458.849481,109442623.79418819,1.3347862142795126,CntlPlains
2002,54,West Virginia,Rice,3478,43271215.64915293,26828153.702474814,605235981.72894,74962016.01821975,1.73237601240554,CntlPlains
2002,54,West Virginia,Other,1855,76927746.61983995,47695202.90430077,631272006.4039189,143192912.09294572,1.8613948592641572,CntlPlains
2002,55,Wisconsin,Corn,931,33567589.50337678,20811905.492093604,273080681.18469435,30611246.796765454,0.9119286564704346,CntlPlains
2002,55,Wisconsin,Soybeans,5973,14034018.257108727,8701091.31940741,140593320.1161863,40917254.02137343,2.9155765135653424,CntlPlains
2002,55,Wisconsin,Wheat,733,81516071.27293527,50539964.18921987,1138309588.9964402,359226909.8791526,4.406823148730698,CntlPlains
2002,55,Wisconsin,Cotton,1694,63389197.384935625,39301302.37866009,637286035.6575114,115312450.9081703,1.819118330335165,CntlPlains
2002,55,Wisconsin,Rice,1618,79920023.11737718,49550414.33277385,896502337.2119144,336592998.9348647,4.21162289255743,CntlPlains
2002,55,Wisconsin,Other,5443,17179691.391543783,10651408.662757145,247979794.87404057,28264330.206999432,1.6452175747994955,CntlPlains
2002,56,Wyoming,Corn,4400,73198404.33837149,45383010.68979032,1082384120.0466945,63875914.58050573,0.872640806283549,
2002,56,Wyoming,Soybeans,4653,25781896.955168433,15984776.112204429,235234374.26354662,86580098.02430029,3.3581740775262774,
2002,56,Wyoming,Wheat,4755,88868360.53535263,55098383.53191863,1243704023.9264855,87729733.9561326,0.987187492012221,
2002,56,Wyoming,Cotton,7920,7728541.161265119,4791695.519984374,85097756.42654629,7664267.668467665,0.9916836190095503,
2002,56,Wyoming,Rice,7569,87515632.73594315,54259692.29628476,919293610.202291,346115704.8886668,3.954901473808521,
2002,56,Wyoming,Other,1648,18454091.121034175,11441536.495041188,163034716.56712234,61570220.425727,3.336399501980815,
2003,01,Alabama,Corn,6511,47563194.46120226,29489180.565945398,542214278.8107475,171100357.6412657,3.597326873846412,
2003,01,Alabama,Soybeans,535,82942406.30451906,51424291.90880182,837465628.4793429,55908907.889340624,0.6740690363391889,
2003,01,Alabama,Wheat,2730,8046989.795419108,4989133.673159847,87978969.14039245,18031880.03827448,2.2408230278283,
2003,01,Alabama,Cotton,2117,16216954.841754746,10054512.001887942,204715847.98045233,25288204.210903294,1.5593682326716647,
2003,01,Alabama,Rice,3812,96677338.62544933,59939949.94777858,1400027371.356454,473112551.958468,4.893727513449837,
2003,01,Alabama,Other,7573,36268141.02893276,22486247.43793831,356986794.99644095,81813541.61755213,2.255796390343958,
2003,02,Alaska,Corn,4589,27209660.978861716,16869989.806894265,385346794.3279287,148428141.34857726,5.454979445127456,
2003,02,Alaska,Soybeans,2019,82471330.1428026,51132224.68853761,978005962.2713729,220388632.16212136,2.6723060217473042,
2003,02,Alaska,Wheat,2031,67790764.68128642,42030274.10239758,582960888.4645548,137576495.96972045,2.029428294790991,
2003,02,Alaska,Cotton,9337,18526571.28730047,11486474.198126292,268342302.56133842,73416322.59548558,3.9627582166707094,
2003,02,Alaska,Rice,8543,98850325.86045764,61287202.033483736,1405677651.611356,135953214.4873906,1.375344120557674,
2003,02,Alaska,Other,420,79054414.79935285,49013737.17559877,731957134.6820035,277680328.3682805,3.5125214584543807,
2003,04,Arizona,Corn,8671,76671188.35999826,47536136.783198915,956918889.4252272,135618925.46544954,1.7688381824561121,
2003,04,Arizona,Soybeans,4049,22662548.78245405,14050780.24512151,292015094.6415387,73919518.2885562,3.2617477847763823,
2003,04,Arizona,Wheat,4162,9074206.7467792,5626008.183003103,98611795.8142728,19403529.645845402,2.1383169005635114,
2003,04,Arizona,Cotton,7375,61898300.25840425,38376946.16021063,668182480.4082421,151611347.46643725,2.4493620476412388,
2003,04,Arizona,Rice,9389,38084947.406983525,23612667.392329786,551234513.9532391,152123012.69287744,3.9943080678899165,
2003,04,Arizona,Other,2392,92856651.01860422,57571123.63153461,1096493037.9457626,110811725.16553587,1.1933633611590653,
2003,05,Arkansas,Corn,2799,87139634.41682938,54026573.33843421,1249431540.512575,373082970.0030077,4.281438320229557,
2003,05,Arkansas,Soybeans,2797,68872952.94198315,42701230.82402955,686229580.6838591,106744810.5885372,1.549879975067373,
2003,05,Arkansas,Wheat,7189,93984772.03389227,58270558.66101321,939451395.2389032,247046657.4625222,2.628581759749692,
2003,05,Arkansas,Cotton,3870,2371835.9165108576,1470538.2682367316,21442687.71173275,6627809.891250145,2.794379596460506,
2003,05,Arkansas,Rice,6976,17907206.85359226,11102468.249227202,252088447.6022292,83989387.61483364,4.690256180180608,
2003,05,Arkansas,Other,7218,25483906.92317732,15800022.29236994,361016235.71189004,58109813.089470536,2.2802552710871944,
2003,06,California,Corn,1578,16420614.522385214,10180781.003878832,206350273.54692477,13228201.633379426,0.8055850537960216,
2003,06,California,Soybeans,2013,97487902.1330687,60442499.32250259,1303535788.7868571,229120536.58455867,2.3502458414974865,
2003,06,California,Wheat,7536,13384581.511899985,8298440.537377991,152077633.16894346,13718296.060716929,1.024932759273814,
2003,06,California,Cotton,9468,6953348.309427933,4311075.951845318,71577184.72733219,13048608.59433399,1.8765935508568716,
2003,06,California,Rice,3738,95647789.77811217,59301629.66242955,1253114091.4444752,192221955.9885954,2.0096852884370886,
2003,06,California,Other,5321,11556052.436386732,7164752.510559774,101271444.32052308,10522389.99186823,0.9105522884905063,
2003,08,Colorado,Corn,7823,9131770.27826896,5661697.572526755,126623973.42404222,28594379.175732825,3.1313073264424305,
2003,08,Colorado,Soybeans,9979,61213273.4821312,37952229.558921345,814143029.6459149,198373188.31953615,3.240689102788195,
2003,08,Colorado,Wheat,8676,94622386.61159049,58665879.6991861,1075254873.6578753,148785145.08900833,1.5724095577904535,
2003,08,Colorado,Cotton,4041,2443097.4401311567,1514720.412881317,21731459.032126702,3442868.532643342,1.4092227661859091,
2003,08,Colorado,Rice,9775,15107796.6733031,9366833.937447922,194948989.98982167,26297421.71709914,1.7406523456573362,
2003,08,Colorado,Other,2971,49056220.05957764,30414856.436938133,703509997.8594031,114999260.64214996,2.3442340339815426,
2003,09,Connecticut,Corn,5116,38413071.869955026,23816104.559372116,374009726.463448,75628392.57982652,1.968819177905416,
2003,09,Connecticut,Soybeans,7152,65988014.07204581,40912568.724668406,637460232.5824256,101243192.0903954,1.5342663893454642,
2003,09,Connecticut,Wheat,2175,58698259.715589575,36392921.02366554,490048676.53307945,152992125.23539737,2.6064167145106083,
2003,09,Connecticut,Cotton,5718,58226297.28783533,36100304.3184579,477523440.5678292,72642610.85681267,1.2475911098676233,
2003,09,Connecticut,Rice,3017,25307967.936527032,15690940.12064676,324436595.391995,34342203.96821901,1.3569720040087792,
2003,09,Connecticut,Other,2895,42608472.459183365,26417252.924693685,366063996.3047753,110182835.42059565,2.585937234106313,
2003,10,Delaware,Corn,1650,95678467.38111565,59320649.7762917,944636822.1705431,245543315.48603004,2.5663383016782486,WestMnts
2003,10,Delaware,Soybeans,139,65018602.580897704,40311533.600156575,544327918.3355583,104948051.91827892,1.6141234623998575,WestMnts
2003,10,Delaware,Wheat,4490,58938549.573523186,36541900.73558438,831419384.8827746,244399365.49843216,4.1466810307836806,WestMnts
2003,10,Delaware,Cotton,3693,33724370.51373985,20909109.718518704,289672508.00251967,31254684.8924735,0.9267685183253411,WestMnts
2003,10,Delaware,Rice,1012,68180911.11796765,42272164.89313994,957943005.2446868,319230134.7260305,4.682104264838786,WestMnts
2003,10,Delaware,Other,2321,11936481.228530433,7400618.361688868,136789228.47232097,25275366.151870348,2.1174888702926515,WestMnts
2003,11,District of Columbia,Corn,7726,30864226.980277874,19135820.72777228,319881960.9843985,126837420.35757251,4.109528498433515,SECstPlain
2003,11,District of Columbia,Soybeans,1053,75231745.45313157,46643682.180941574,802102443.0722389,306836284.4890346,4.078547993814523,SECstPlain
2003,11,District of Columbia,Wheat,3729,28922932.32185087,17932218.03954754,319595603.9135345,24554253.49706802,0.8489544982448971,SECstPlain
2003,11,District of Columbia,Cotton,6482,32181551.82901263,19952562.13398783,455046808.7305095,98680242.91650084,3.0663606106010604,SECstPlain
2003,11,District of Columbia,Rice,7925,29677789.838393774,18400229.69980414,438538254.3041857,149870032.06625402,5.0499054303689785,SECstPlain
2003,11,District of Columbia,Other,843,85951505.49704924,53289933.40817053,1132205087.1635225,79129792.9448923,0.9206330068018281,SECstPlain
2003,12,Florida,Corn,2758,63525009.59664272,39385505.949918486,629800383.8743927,164461590.87417674,2.5889266592549793,NorthEast
2003,12,Florida,Soybeans,2834,75911273.08768487,47064989.31436462,926562343.4277885,113317799.30636367,1.4927664192309178,NorthEast
2003,12,Florida,Wheat,4252,33912897.848402604,21025996.666009616,420198502.31161165,21483249.374571923,0.6334831505879067,NorthEast
2003,12,Florida,Cotton,5495,33366497.26357126,20687228.30341418,376048552.83339715,145299592.5626337,4.354655252388998,NorthEast
2003,12,Florida,Rice,9207,29363165.02630907,18205162.316311624,290174700.42747813,35553769.87225484,1.2108289361994546,NorthEast
2003,12,Florida,Other,5660,20917054.643299244,12968573.878845531,294078161.72468495,44990597.220946394,2.150904990601011,NorthEast
2003,13,Georgia,Corn,4791,78544300.04256935,48697466.026393,1036121977.1416832,219379840.83965716,2.793071435110605,NorthEast
2003,13,Georgia,Soybeans,9804,80526476.00517838,49926415.123210594,840666257.2359222,264643871.9682012,3.2864206295477634,NorthEast
2003,13,Georgia,Wheat,2694,7108321.215329195,4407159.153504102,87580866.86769705,25868296.161939994,3.63915689490152,NorthEast
2003,13,Georgia,Cotton,354,15250898.56264779,9455557.10884163,186449338.74878976,47745347.49042664,3.130657993317432,NorthEast
2003,13,Georgia,Rice,354,64501913.48299427,39991186.35945645,857591209.4482074,78638640.19498906,1.219167555637274,NorthEast
2003,13,Georgia,Other,6989,45633299.53828026,28292645.713733763,375643561.51963013,41057172.46676431,0.8997195662418144,NorthEast
2003,15,Hawaii,Corn,9566,92671854.28238246,57456549.65507712,1353110112.6180463,76822983.91500178,0.8289785988409465,NorthEast
2003,15,Hawaii,Soybeans,3050,45194478.37031478,28020576.58959516,548204401.0746071,188028016.17618403,4.160420099011189,NorthEast
2003,15,Hawaii,Wheat,4093,9824654.597621264,6091285.850525184,139477708.30435172,21226587.210556634,2.160542846533861,NorthEast
2003,15,Hawaii,Cotton,7139,99967430.26554929,61979806.764640555,1307725636.7739782,130127703.02675693,1.3017009908236228,NorthEast
2003,15,Hawaii,Rice,2779,99152379.79835053,61474475.47497733,1377170884.740042,147672034.73260275,1.4893443307455478,NorthEast
2003,15,Hawaii,Other,3020,50100923.88538681,31062572.808939822,424715878.99879587,93022268.51435679,1.8566976674354116,NorthEast
2003,16,Idaho,Corn,7340,11668621.360622121,7234545.243585715,136123700.13983378,32801910.636711475,2.8111213504114096,EastHghlnds
2003,16,Idaho,Soybeans,2172,88169407.80904795,54665032.84160973,890000000.9542016,263234761.4453345,2.9855566458542246,EastHghlnds
2003,16,Idaho,Wheat,1323,88939026.98350556,55142196.72977345,1130270929.656972,64948796.78336959,0.7302620568967418,EastHghlnds
2003,16,Idaho,Cotton,6619,17123622.15890058,10616645.738518361,243575012.5073336,24836535.121793117,1.4504253183888134,EastHghlnds
2003,16,Idaho,Rice,5875,87116595.21761358,54012289.03492042,912120763.4624003,156710631.27867827,1.7988608357250617,EastHghlnds
