year,state_name,ecoregion,acres_planted,acres_harvested,total_production,total_value,avg_yield,value_per_acre
2004,Tennessee,EastHghlnds,5405635,4820246.124361437,423876361.0269032,3011668346.542168,87.93666341738023,624.7955537625456
2004,Texas,SEPlains,1746913,1563123.1910076286,4249214757.1388597,48080520572.035774,2718.4132265350813,30759.26507177074
2004,Utah,WestXeric,4019613,3655774.319161595,17847275619.649918,197128048854.42853,4881.9412965685915,53922.37913078762
2004,Vermont,NorthEast,2968345,2695086.6461804705,599260666.1813972,5304734609.017388,222.35302417110825,1968.2983537970335
2004,Virginia,SECstPlain,3265814,2968811.649878565,7354507278.33955,2070712537.6446364,2477.256271424418,697.4886863332457
2004,Washington,WestMnts,2872043,2646931.122593263,619014487.0917579,4301889030.837518,233.86119941243285,1625.2364839107909
2004,West Virginia,SECstPlain,2919827,2605077.9012984475,1701734368.2104433,1168603338.7402368,653.2374204096733,448.586715260135
2004,Wisconsin,EastHghlnds,1200820,1053841.6144883395,94892066.03567193,575984554.672763,90.04395416833475,546.5570411663945
2004,Wyoming,WestMnts,1965399,1847934.7074088356,135987603.2024532,923879492.3457727,73.58896537699339,499.9524542948986
2005,Alabama,SEPlains,2512110,2425284.862129195,10810999779.620247,154400714821.954,4457.620607143485,63662.9194503788
2005,Arizona,WestXeric,5383752,4830984.0676396545,11113188440.547329,133349496712.61989,2300.3984871299863,27602.967603611334
2005,Arkansas,SEPlains,3298690,2892742.001442268,7997239369.903656,86292922312.00238,2764.5878429242493,29830.839483430707
2005,California,WestXeric,3284593,3051895.2129000695,2979140956.626837,30545275645.55719,976.160958618203,10008.625301565147
2005,Colorado,WestMnts,1966695,1705962.5741138782,444676735.11861753,3872317104.7197886,260.66031099749904,2269.8722489449524
2005,Connecticut,NorthEast,3335601,2877395.2457443574,571770802.7223798,4900904882.41072,198.7112488518996,1703.2435462799613
2005,Delaware,SECstPlain,1779129,1658752.3128206986,3039645372.7565684,1078491619.1577637,1832.4890034894174,650.1824358115257
2005,Florida,SECstPlain,4633257,4274834.155485951,5089779505.735838,2749624728.3703136,1190.6378869000232,643.2120237557482
2005,Georgia,SECstPlain,3355107,3134941.845097469,4270052598.16644,2079914096.4429526,1362.0835119618237,663.4617799036988
2005,Idaho,WestMnts,1751534,1572892.096603842,135171446.88551793,914782744.0521058,85.9381563283187,581.5928162060748
2005,Illinois,CntlPlains,1685929,1603691.551954092,147939532.0319428,774833543.3455833,92.24936793592201,483.15621691805484
2005,Indiana,CntlPlains,2087328,1827141.548740081,177965558.28173292,805278076.1407223,97.40107897193317,440.73108440668307
2005,Iowa,CntlPlains,3248417,2978887.0828235717,236957930.15122372,1319687259.2728302,79.54579128478427,443.0135223594812
2005,Kansas,CntlPlains,3304964,3063201.5885040453,255562796.16597912,1611060555.5878205,83.42996331847247,525.9401018966574
2005,Kentucky,EastHghlnds,4297354,4026679.520616649,466866487.78944767,3019176897.429719,115.94329407122802,749.793193615607
2005,Louisiana,SEPlains,2082831,1937214.2889525138,2031172107.8426414,18071200148.94889,1048.5015103522348,9328.446652497236
2005,Maine,NorthEast,892023,825534.4886624458,188155604.7615597,1600587099.408589,227.91973847926656,1938.8494622458538
2005,Maryland,SECstPlain,3609870,3209831.939511777,4437230544.907318,2007210159.9281878,1382.3871867828168,625.3318546744505
2005,Massachusetts,NorthEast,3514243,3182339.132179797,365193043.85376143,2945986838.4732437,114.75616792721154,925.730010570979
2005,Michigan,EastHghlnds,2560282,2290537.607443395,212147736.12038216,1082300072.8289108,92.61918923792429,472.5091914281775
2005,Minnesota,EastHghlnds,4796309,4358604.118171329,419066714.1652292,2112657936.3072832,96.14700092126066,484.7097554695236
2005,Mississippi,SEPlains,3784100,3553744.9337914977,8251754831.923872,121040531825.19508,2321.9884897929514,34059.99419774246
2005,Missouri,CntlPlains,2418377,2289469.071730426,118162905.84675209,998758544.2745454,51.611488141852135,436.24024303576374
2005,Montana,WestMnts,1869647,1669573.31274564,615957319.5119957,4710936901.959322,368.930980634234,2821.6412337186384
2005,Nebraska,CntlPlains,4517704,4219567.718060905,285458369.38926965,2226285501.816036,67.65109330214791,527.6098526128458
2005,Nevada,WestXeric,3095113,2981098.88572808,2542915756.7649508,18305405245.04102,853.0128835843328,6140.489110467818
2005,New Hampshire,NorthEast,2382174,2278806.403677552,459949156.4608101,3323311652.864653,201.83774967392637,1458.3562901620217
2005,New Jersey,NorthEast,3809984,3605020.677826572,869879251.9648196,6539837973.698569,241.2966054023469,1814.0916677463738
2005,New Mexico,WestXeric,3102625,2771218.6290230476,10377458602.093864,144019034972.88824,3744.7274976468693,51969.567996033584
2005,New York,NorthEast,1220135,1104851.4294156907,151995402.8895896,1115607109.87638,137.57089762736115,1009.7349563699958
2005,North Carolina,SECstPlain,774495,706053.5483571498,602741632.6154149,483099032.4841649,853.6769399684744,684.2243532494709
2005,North Dakota,WestPlains,2314397,2054297.5198123932,151266396.72378948,842802145.5936425,73.6341232294355,410.2629426679202
2005,Ohio,EastHghlnds,2102159,1984905.9319745214,137477772.56852415,863232338.4276369,69.2616059803729,434.89836194349056
2005,Oklahoma,SEPlains,1537578,1381662.3485822496,4043535016.6737185,46049955799.95258,2926.572487715879,33329.384597622804
2005,Oregon,WestMnts,3803586,3403731.737728292,426353239.34936655,3655066140.380786,125.26052938411706,1073.8408376508069
2005,Pennsylvania,NorthEast,4770243,4447978.163201544,511667971.45649385,3773502391.2539873,115.0338317057312,848.363515466972
2005,Rhode Island,NorthEast,2480240,2272535.4831669396,352109892.55050725,2956404615.091951,154.94142782748418,1300.9278125646651
2005,South Carolina,SECstPlain,2385121,2200944.393710525,4033319987.520062,1263336766.6673393,1832.5406125869335,573.9975849810122
2005,South Dakota,WestPlains,3358220,3046940.7201682637,120777040.59654085,547180758.8926488,39.63878909658311,179.58365755879603
2005,Tennessee,EastHghlnds,4092487,3758650.4874832993,324092354.1862397,2319051061.3049145,86.22572257396672,616.9903450793305
2005,Texas,SEPlains,2572347,2415837.3642871166,7183600267.231157,70241112675.9821,2973.544648917601,29075.265460474977
2005,Utah,WestXeric,3140021,2846311.9261280634,9554154223.827244,125453964531.42981,3356.6785622207226,44075.971919946656
2005,Vermont,NorthEast,4745859,4356103.354103409,561077876.152647,4610305600.081669,128.8027006118018,1058.3554211905473
2005,Virginia,SECstPlain,2630588,2392832.6104337694,1835688077.0835052,1275584771.545977,767.1610914524999,533.0856684182104
2005,Washington,WestMnts,2702770,2431633.772906876,770168435.876281,6425579840.903665,316.7287954532683,2642.4948989017616
2005,West Virginia,SECstPlain,2264511,2117536.9870877652,3112093718.4958286,1328249502.6336884,1469.676202811395,627.261535799864
2005,Wisconsin,EastHghlnds,1991709,1826085.9968797807,133254533.97668797,878045542.947508,72.97275933574814,480.8347166824661
2005,Wyoming,WestMnts,2296072,2128274.0475933235,715189991.9397249,5053389060.010189,336.0422464148684,2374.407123802792
2006,Alabama,SEPlains,4530489,3934288.7277481603,9947400022.11048,115293208921.82446,2528.3858685694377,29304.714752802087
2006,Arizona,WestXeric,4266756,3818693.1717902413,8367095150.161269,77879535020.16714,2191.0886195233884,20394.28975218149
2006,Arkansas,SEPlains,3154902,2843056.777824641,5833917667.385909,65448529045.771065,2051.9877453343433,23020.479068957906
2006,California,WestXeric,2693422,2466084.3708236096,1490516065.1426022,10316410333.533054,604.4059492761019,4183.316051789272
2006,Colorado,WestMnts,3960450,3664298.7531923666,572079973.126932,4546727687.460652,156.1226340042638,1240.8179555500235
2006,Connecticut,NorthEast,2882878,2611411.5954473335,263360610.93563804,1981983747.5725956,100.84990485405442,758.9702638327616
2006,Delaware,SECstPlain,4977530,4679116.647858167,8394089730.808212,3542621862.211149,1793.9475252557656,757.1133888770992
2006,Florida,SECstPlain,3593262,3304522.155924456,6176241011.083289,1974979214.0819082,1869.0269635536627,597.6595467944134
2006,Georgia,SECstPlain,3422446,3119620.1087887464,4963663408.460781,1804554560.2590468,1591.1114928631553,578.4533043543242
2006,Idaho,WestMnts,4247277,3849500.834912,375065552.4837804,2598886950.185294,97.43225643237311,675.1231033944443
2006,Illinois,CntlPlains,4557885,4098404.7192885983,326646153.13666064,2090209578.7012086,79.7008044616345,510.00565387403407
2006,Indiana,CntlPlains,1250623,1142229.7756285805,168063224.46231472,903727736.1031172,147.1360912210749,791.1960932779806
2006,Iowa,CntlPlains,3132810,2869427.59729651,293891040.78754157,1775548255.4577522,102.42148680260726,618.7813406167214
2006,Kansas,CntlPlains,2213416,2027342.4313464197,129110834.12092698,1202527892.4183118,63.684768850411004,593.154799024098
2006,Kentucky,EastHghlnds,2975898,2717060.572801849,259162281.45521185,1672319776.8534899,95.38332860498659,615.488588511291
2006,Louisiana,SEPlains,731418,630977.7988321685,563014192.2025187,7110325599.779026,892.2884343071362,11268.74132963001
2006,Maine,NorthEast,5180830,4691464.621002463,502976938.9168758,3603271910.5357733,107.21106936737395,768.0484031372347
2006,Maryland,SECstPlain,3586526,3345757.3374654395,2114141701.7281287,1967311657.7179713,631.8873392442996,588.0018959200124
2006,Massachusetts,NorthEast,4346287,4057264.026143023,556230108.5046682,4698368719.992971,137.09487598553946,1158.0140433846514
2006,Michigan,EastHghlnds,1632749,1538627.363315532,99409811.0190378,681311074.4894394,64.60941316214682,442.80447022683063
2006,Minnesota,EastHghlnds,3528323,3198965.372043914,195677505.55141044,1269099535.59162,61.16899772078066,396.7218734789725
2006,Mississippi,SEPlains,5585725,5147520.934088868,10605152066.799397,121406898908.19249,2060.2445725995967,23585.508531726253
2006,Missouri,CntlPlains,3837919,3521029.5108740875,411017810.912124,2610489019.9211893,116.73228231764799,741.399358301073
2006,Montana,WestMnts,3761853,3528358.0090509374,436802734.92357284,3284486314.517335,123.79773645505566,930.8823838431296
2006,Nebraska,CntlPlains,2215894,2022917.5074116837,190390764.16394156,1199628444.3034852,94.11691948207316,593.0189639015017
2006,Nevada,WestXeric,1720962,1564573.0429188046,6527240292.933261,90482886395.92264,4171.898731398506,57832.31841136762
2006,New Hampshire,NorthEast,1326765,1197780.1218452584,338934615.40453136,2974433759.013109,282.96897671200327,2483.2886309974824
2006,New Jersey,NorthEast,2552068,2287401.2658073725,403827244.09094083,3256998131.375851,176.54412023261864,1423.8857781807885
2006,New Mexico,WestXeric,2760081,2557454.419038714,14016457276.00842,158908398972.50644,5480.628382529247,62135.378753782956
2006,New York,NorthEast,3651764,3418618.870530607,302021329.9270937,2213693268.9852777,88.34600795385438,647.5402356395722
2006,North Carolina,SECstPlain,3748293,3473758.6333284024,4596208245.213387,2112363980.2534873,1323.1225109067243,608.0917539827784
2006,North Dakota,WestPlains,4712596,4390299.616596832,229743544.2534144,1203100848.6065311,52.32980988015154,274.03616009677313
2006,Ohio,EastHghlnds,4054700,3903205.935276759,265797163.8659175,2140878494.9078066,68.09714072825906,548.4923241069027
2006,Oklahoma,SEPlains,5263502,4596797.778413909,11886670772.547647,147884588886.67325,2585.8589708614627,32171.219186783488
2006,Oregon,WestMnts,5514388,4757143.46415359,648308811.8430355,4611550498.691382,136.28111422920585,969.3948760302709
2006,Pennsylvania,NorthEast,4089790,3839083.138021688,687308455.6606128,4794525988.39975,179.02932313541632,1248.8726646514901
2006,Rhode Island,NorthEast,2322702,2126310.4758680626,212708299.23722103,1559622264.094681,100.03633131252069,733.4875512278929
2006,South Carolina,SECstPlain,2835001,2566861.9670017217,6101124698.385518,1981733348.9723778,2376.8807114751353,772.0451564784312
2006,South Dakota,WestPlains,2627216,2435621.0961076394,185787510.20845744,910312352.0144436,76.27931557390599,373.7495760195261
2006,Tennessee,EastHghlnds,3325393,3106972.9266687357,148559405.88111913,1176809635.9348278,47.81483758868893,378.7640458124593
2006,Texas,SEPlains,2734196,2570270.531890455,7348477033.015603,71601112518.76779,2859.0286282474467,27857.422644963597
2006,Utah,WestXeric,1709841,1636042.5701249144,1729223818.6544535,20989792666.455173,1056.9552713548428,12829.612780095673
2006,Vermont,NorthEast,3922180,3607135.930182686,768047571.2778664,5992459700.472149,212.92448805470107,1661.279146796294
2006,Virginia,SECstPlain,3335093,3221662.316324346,6872263001.7720175,2408340707.8451004,2133.141939473256,747.5459782491483
2006,Washington,WestMnts,2572654,2419176.7316567297,268222221.0516781,1799183675.7246575,110.8733469290567,743.7173366381211
2006,West Virginia,SECstPlain,2999821,2649699.4684784533,7201759649.607989,2211723951.7841253,2717.953388783175,834.7074746005711
2006,Wisconsin,EastHghlnds,2671744,2393214.9701106176,177466918.02400935,1147382029.2487597,74.1541901753216,479.4312435692838
2006,Wyoming,WestMnts,3729034,3293616.671513349,347841971.6122042,2800034976.2600756,105.61094574869819,850.139908653522
2007,Alabama,SEPlains,1626134,1398739.0772523498,6494005737.043123,85823207197.67099,4642.757067887025,61357.55309436273
2007,Arizona,WestXeric,3131916,2957747.4158332213,10166954463.719425,144532535893.41165,3437.3978012099155,48865.746655616866
2007,Arkansas,SEPlains,3661552,3534484.5067624906,2537922773.2425165,12224246371.659088,718.0460880184187,3458.5655555344974
2007,California,WestXeric,1800569,1645805.894375842,2902719392.9256206,25163490414.14821,1763.7070099487353,15289.464268015183
2007,Colorado,WestMnts,1762895,1553421.4406131806,542810240.6283344,3979832981.273203,349.42883266376924,2561.978917776651
2007,Connecticut,NorthEast,3949174,3629832.523855446,606925009.4466943,4129912441.408708,167.20468656830636,1137.7694189102972
2007,Delaware,SECstPlain,4067158,3747086.298458323,8161304756.936314,2457543682.690673,2178.04024430773,655.854572578643
2007,Florida,SECstPlain,4188610,3803733.697263983,4781428030.438033,2193957138.358656,1257.035431759406,576.7904151483486
2007,Georgia,SECstPlain,3672749,3405067.3906690013,3400985296.7571077,1548682365.1820643,998.8011708892811,454.8169500039737
2007,Idaho,WestMnts,1952517,1818722.2646003077,173330729.5222008,1380636370.2172444,95.30357267622327,759.1243572974352
2007,Illinois,CntlPlains,3291481,3129000.7706897436,277558944.9792162,1649422179.1117744,88.7052977356833,527.1402278204562
2007,Indiana,CntlPlains,3732322,3339776.807634644,190876659.00180727,1256760960.690115,57.15251946341687,376.30088268688843
2007,Iowa,CntlPlains,2282080,2191397.119026387,105810397.33810334,591308385.7065907,48.2844466753309,269.83168891328205
2007,Kansas,CntlPlains,1834102,1633363.5741180126,120164567.41617611,786440289.6639922,73.56878120724765,481.4851403115537
2007,Kentucky,EastHghlnds,3068340,2834129.154226206,259032718.4867916,1301220807.3587623,91.39764082399928,459.12544437800364
2007,Louisiana,SEPlains,2557343,2421365.362966719,13338079188.01544,214309282202.93518,5508.4950796823505,88507.6186686498
2007,Maine,NorthEast,1966338,1749318.1927738697,219718914.56806165,1285419496.988376,125.60260075936007,734.8117125278986
2007,Maryland,SECstPlain,2895170,2674845.337955024,3165428194.0024595,1540418816.6245573,1183.4060643007108,575.8907981581619
2007,Massachusetts,NorthEast,5240726,4790029.392147444,868228793.4754797,5979393757.914383,181.25750854448083,1248.3000141328419
2007,Michigan,EastHghlnds,2576543,2333858.4399332204,326414171.9289229,1813741835.0676792,139.86031300949972,777.1430366271815
2007,Minnesota,EastHghlnds,1858723,1664781.816876721,193272316.49459705,905803259.2963934,116.09468251953467,544.0972805648256
2007,Mississippi,SEPlains,3286110,3178753.1225252054,2917813278.9111624,12213034897.537575,917.9112584223741,3842.0834921069695
2007,Missouri,CntlPlains,2545136,2327598.950843141,229941419.81931537,1114318994.2260916,98.78910614563657,478.7418355823046
2007,Montana,WestMnts,3106485,2884908.1305364566,467474932.56881297,3234675265.591219,162.04153179806275,1121.2403027162331
2007,Nebraska,CntlPlains,3210339,2842968.883754127,254231309.23022127,1490273708.9828732,89.4245838155323,524.1962785800785
2007,Nevada,WestXeric,3298041,3053261.2433911636,9687239109.820591,97589699028.87837,3172.7514737852143,31962.446462815115
2007,New Hampshire,NorthEast,4202434,4005108.206540389,631331615.3877424,5493445238.690661,157.63160015421568,1371.6096932711582
2007,New Jersey,NorthEast,4487737,4113161.9324959256,606473731.37755,5418307495.267744,147.44708361373293,1317.3095502174497
2007,New Mexico,WestXeric,2559122,2340774.3747095787,5408696825.796696,86574787361.22989,2310.644239886536,36985.53277778909
2007,New York,NorthEast,3983262,3610911.7407139237,601714377.7032667,5587962988.390652,166.63779701918165,1547.5213435390806
2007,North Carolina,SECstPlain,3522566,3301330.5422862307,3105252885.7578564,2232291094.4846272,940.6064754750105,676.1792149836427
2007,North Dakota,WestPlains,3416038,3237552.3646328226,260453630.67881963,1298946966.4075167,80.44769669952758,401.2126508276054
2007,Ohio,EastHghlnds,4595564,4127661.565979804,276373521.36943465,1866877595.5496168,66.95643936685747,452.2845600851645
2007,Oklahoma,SEPlains,4527896,3977086.823496453,11980373473.409485,150537064880.24234,3012.3489893733195,37851.088387328135
2007,Oregon,WestMnts,3221530,3047207.349943188,456046004.5480802,3822226461.2052712,149.6603125995291,1254.3375039038722
2007,Pennsylvania,NorthEast,4558434,4068842.4553656126,729341627.8871245,4913876865.40933,179.25039759780728,1207.6842294371374
2007,Rhode Island,NorthEast,3769701,3261635.1849569045,545212763.2298858,4107183294.7036066,167.15933337501374,1259.240553218975
2007,South Carolina,SECstPlain,2844866,2639001.760855836,4404486755.32839,1595663726.596546,1668.9972779328507,604.6467078063137
2007,South Dakota,WestPlains,3402660,3159851.058333208,181266140.2245658,1019395081.2827353,57.365406431587324,322.6085858048185
2007,Tennessee,EastHghlnds,3344086,3095175.593016332,203866525.59721708,1430425670.8011842,65.86589984012625,462.1468565559461
2007,Texas,SEPlains,4436549,4309897.866381834,17887927067.296722,229258648645.08606,4150.429458393098,53193.52238793283
2007,Utah,WestXeric,4439203,4004780.1776475743,16075387508.505873,203403804181.69724,4014.049909213401,50790.25443568229
2007,Vermont,NorthEast,2648705,2516772.9824622157,242747191.50199157,2273882104.477253,96.45176310837005,903.4911453367013
2007,Virginia,SECstPlain,3432657,2959733.699931125,2506890224.3156404,1447926454.4181716,846.9985743561921,489.2083549448607
2007,Washington,WestMnts,2610765,2435698.1741901375,481248842.05824614,3291975506.5568542,197.58147670257213,1351.5531363615798
2007,West Virginia,SECstPlain,1847210,1700365.552735671,4309584065.123131,1314467882.2304425,2534.5044529922175,773.0501715443668
2007,Wisconsin,EastHghlnds,3598412,3307411.423944598,289116633.5921688,1463593754.1010613,87.41477745981558,442.5194106500062
2007,Wyoming,WestMnts,2669748,2404951.0742849885,183642836.0773737,1389884616.6601586,76.36032102315106,577.9263584700502
2008,Alabama,SEPlains,2087572,1893902.8186803274,3122071897.3007984,38543271861.92475,1648.4857968986287,20351.240560897273
2008,Arizona,WestXeric,3101972,2874537.9630057723,8511254242.166047,130903556527.08089,2960.91210194567,45538.990339233875
2008,Arkansas,SEPlains,2504700,2244934.7578632776,9754581571.396128,110274325586.62062,4345.151473658197,49121.39437476544
2008,California,WestXeric,3866562,3602959.0652876375,12359162727.637394,185290959127.09094,3430.2811948963167,51427.43943783843
2008,Colorado,WestMnts,3400615,3095404.1313718166,222681969.67410564,1307659357.2633293,71.93954657397765,422.4519002253198
2008,Connecticut,NorthEast,2827984,2653907.5932860402,620761831.0614358,4990950542.246965,233.90484002979738,1880.6044923618547
2008,Delaware,SECstPlain,1759250,1620783.11089729,2473333706.017206,844212126.3996949,1526.0115245450277,520.8668085962016
2008,Florida,SECstPlain,1618329,1463664.3558105524,2567665517.8542347,1046149730.9413635,1754.272082708679,714.7470161367861
2008,Georgia,SECstPlain,2532178,2291069.6253316314,1345320780.810895,1463779020.3226664,587.202050053874,638.9063885872893
2008,Idaho,WestMnts,1745918,1612441.447462405,347697273.6057918,2335199589.9557633,215.6340462179161,1448.2383801475742
2008,Illinois,CntlPlains,2849218,2693792.4744185116,285144628.3380648,1537419392.1521459,105.85248531426564,570.7267381404415
2008,Indiana,CntlPlains,2258536,2050627.3367180435,186974519.79909036,1287025249.9062312,91.17918036650016,627.6251305447188
2008,Iowa,CntlPlains,2359818,2193421.2907529273,143162701.63502705,928774157.4067714,65.26913103222599,423.43628254285557
2008,Kansas,CntlPlains,1761540,1686316.820514872,210088592.55741236,1252483453.8497958,124.58429519386955,742.7331795619422
2008,Kentucky,EastHghlnds,1705042,1512035.7786968702,131792214.97187343,834513661.2250981,87.16210081050923,551.9139645917068
2008,Louisiana,SEPlains,2393067,2121389.332449129,4616359683.798979,49347504751.77948,2176.102054057859,23261.88031444852
2008,Maine,NorthEast,2366799,2211412.4273511767,478539615.8861146,3200697782.284459,216.39546290300444,1447.3545245100415
2008,Maryland,SECstPlain,2707698,2409327.6726945397,4852228177.300725,1649557419.5549054,2013.9345230174104,684.6546604057705
2008,Massachusetts,NorthEast,2814945,2555375.9865246615,461169818.1856204,3019852046.13783,180.4704359035698,1181.7642734621063
2008,Michigan,EastHghlnds,2107847,1848165.0507762707,163100456.25690007,924591661.8371751,88.24994076605563,500.27548213230517
2008,Minnesota,EastHghlnds,2194175,2023800.553968554,304173409.02951616,1416519872.421985,150.2981153123266,699.9305685751852
2008,Mississippi,SEPlains,4085143,3752464.453873816,9901297169.205944,123450724111.03868,2638.611848537152,32898.572559054
2008,Missouri,CntlPlains,3851288,3472750.201178943,237666957.8633013,1785881890.3577101,68.43767737242293,514.2557877475414
2008,Montana,WestMnts,4855378,4585622.643677682,825814375.1774943,5926744716.89425,180.08773057592654,1292.4623715092669
2008,Nebraska,CntlPlains,4007543,3653977.163423082,230086684.00987798,1648573216.6522608,62.96883470238509,451.1722823981366
2008,Nevada,WestXeric,2307323,2079461.925981336,6909254501.997899,89309990688.62952,3322.6164978891334,42948.60587384042
2008,New Hampshire,NorthEast,4027747,3582521.2403690405,673389304.9943813,4391644535.737387,187.96519540663337,1225.8530350778876
2008,New Jersey,NorthEast,2653314,2349834.754773628,483332317.41763103,4395640634.731902,205.68778993320873,1870.616912871117
2008,New Mexico,WestXeric,2262042,2019485.2232454433,10454177670.0282,130500838026.68019,5176.65469877896,64620.84323496901
2008,New York,NorthEast,4167406,3849424.1289301403,611876365.4778769,4090341217.110638,158.95270175072497,1062.585228364393
2008,North Carolina,SECstPlain,5115144,4930833.908854224,7370617419.611344,3094825501.2235813,1494.8013978682263,627.6474848739581
2008,North Dakota,WestPlains,3431619,3156631.14286734,201669614.9375493,845136995.845139,63.88760859603058,267.73384586120983
2008,Ohio,EastHghlnds,3783948,3535719.620741725,231972684.99319464,2037668151.655087,65.60833716349129,576.3093147152952
2008,Oklahoma,SEPlains,5442642,4851075.899114459,12774289304.004234,181091219007.63358,2633.2899277737793,37330.11455060741
2008,Oregon,WestMnts,4477068,3978584.857518952,407629078.26143175,2891584380.368722,102.45579593233296,726.7871577262061
2008,Pennsylvania,NorthEast,3193055,2892854.8663519705,763515627.4433558,5601135626.939991,263.93153570340905,1936.1965552054442
2008,Rhode Island,NorthEast,5154949,4862347.04805961,520580969.0483798,3757070881.9785666,107.063721265253,772.6866973590214
2008,South Carolina,SECstPlain,2219133,2075421.8356595975,1841538875.7005763,1250151075.650265,887.3082300954543,602.359989747795
2008,South Dakota,WestPlains,2857263,2630861.3597366675,135835908.96108225,668353536.9996494,51.63172451423991,254.0436175118507
2008,Tennessee,EastHghlnds,3563728,3218403.914983152,291534515.10664195,1606390544.0476165,90.58356962263642,499.12645723836243
2008,Texas,SEPlains,2942943,2663092.0804412435,4067144139.531969,38863419191.15676,1527.226253047206,14593.344134280758
2008,Utah,WestXeric,2804330,2704424.6488133287,8683774579.856134,122895097954.6664,3210.9508333561735,45442.23408427792
2008,Vermont,NorthEast,2059283,1962569.92617929,324465418.8897599,2355438569.922898,165.32680673520034,1200.1807112720005
2008,Virginia,SECstPlain,3177711,2924134.698804333,4790426174.441271,1559059569.2204676,1638.2371771040703,533.169545800322
2008,Washington,WestMnts,3109335,2836981.6245163763,176217374.26476374,1285415712.0668378,62.11438690400532,453.0927169068161
2008,West Virginia,SECstPlain,4267374,3855752.331966368,3890006177.831133,1886675654.779614,1008.8838293841596,489.31453380394936
2008,Wisconsin,EastHghlnds,2586349,2506819.915043856,272740552.5688482,1553689602.9018908,108.79941990730383,619.7850885011457
2008,Wyoming,WestMnts,4600053,4309081.513845549,839183995.0432255,6217568499.826799,194.7477652364746,1442.898789416973
2009,Alabama,SEPlains,2145321,1965166.4063757097,6502130015.322192,88108283409.68364,3308.691820818295,44835.02421160292
2009,Arizona,WestXeric,1726039,1526946.7035042255,3677069270.0578136,43703244027.11779,2408.1189354017542,28621.329039724962
2009,Arkansas,SEPlains,2943026,2662374.021396959,8601653855.10609,111057283230.62546,3230.8209838198336,41713.62939169352
2009,California,WestXeric,2872538,2620284.130172712,10235940737.197952,116436133357.34537,3906.4239710993734,44436.45329015166
2009,Colorado,WestMnts,3707521,3303606.8381178267,515787510.2688334,4107873007.911499,156.1285999040656,1243.4509338441403
2009,Connecticut,NorthEast,1637629,1493567.0156482616,262146023.6935787,1863362197.2766373,175.51674678608106,1247.5919578793532
2009,Delaware,SECstPlain,4088311,3739628.128781266,4096875378.69121,2366203747.4073467,1095.5301536964237,632.7377123934742
2009,Florida,SECstPlain,3481296,3338371.7730146036,2431910054.6483793,1606351012.2090209,728.4719078643315,481.17798778248715
2009,Georgia,SECstPlain,5630913,5082012.736270516,10147909546.3195,3941409223.856653,1996.828830021123,775.5606741649165
2009,Idaho,WestMnts,3327419,2944025.285723176,396636213.97505236,2615238790.0766253,134.72581770900854,888.3207636697364
2009,Illinois,CntlPlains,3572233,3228377.8950366993,316027245.1852499,1519122080.1294672,97.89041291328053,470.5527449140827
2009,Indiana,CntlPlains,1459955,1328884.8062767317,106244853.52220601,695268784.547382,79.950386233915,523.1971810223231
2009,Iowa,CntlPlains,3615296,3259037.661660379,279417222.7530757,2035906727.5257144,85.73611346691872,624.6956736573835
2009,Kansas,CntlPlains,3095301,2822064.970815295,341847566.74682075,1726226591.078171,121.13384003631246,611.6891740375006
2009,Kentucky,EastHghlnds,1170983,1089166.2313876965,141727619.23084384,774096232.2499659,130.12487455681583,710.7236801343879
2009,Louisiana,SEPlains,2744599,2649429.3675364135,9476786153.574781,106364239266.53981,3576.915946389929,40146.09355879647
2009,Maine,NorthEast,2182157,2040425.776361867,259788155.7955296,1303522462.4017773,127.32056162255445,638.8482627023034
2009,Maryland,SECstPlain,2956149,2655182.513742347,2390337945.94364,1357899168.7389061,900.2537240178561,511.414624686201
2009,Massachusetts,NorthEast,4105374,3800673.0079240073,552891183.8393248,4023773753.8798485,145.47191581243752,1058.7003263608049
2009,Michigan,EastHghlnds,2733979,2520577.498076961,186585725.7391781,1419434143.9605772,74.02499065453495,563.1384653094437
2009,Minnesota,EastHghlnds,1135269,1031444.0436790742,56801854.066126496,449141160.30270755,55.07022355136112,435.4488864957316
2009,Mississippi,SEPlains,3551467,3292656.391151323,11309144183.531284,171955338844.71716,3434.6566540995445,52223.89415027621
2009,Missouri,CntlPlains,3216496,2832951.4309682976,278829813.50328076,1545276359.137849,98.4237888638907,545.4651789104893
2009,Montana,WestMnts,3495610,3212364.087225705,265467541.0132277,1852757264.9261403,82.63930669281436,576.7581801495726
2009,Nebraska,CntlPlains,2972157,2712417.753130996,338797821.9135505,1832265652.422334,124.90621015972545,675.5101238764988
2009,Nevada,WestXeric,1950761,1751133.8489463823,4884715825.0565,52923336202.12117,2789.4588571830323,30222.324943329688
2009,New Hampshire,NorthEast,1304320,1146507.7584160743,267493380.11181313,2487530480.179786,233.31144351030045,2169.6586542217246
2009,New Jersey,NorthEast,2563962,2301325.9985749153,326914838.0098925,2200292581.97297,142.05498839031623,956.0977381455258
2009,New Mexico,WestXeric,3066124,2764115.092118544,6204239706.464966,94456799364.41063,2244.5663439107207,34172.52763234784
2009,New York,NorthEast,2621428,2511680.8241712614,173548370.9104998,1173976974.336171,69.0965067059278,467.40691055899947
2009,North Carolina,SECstPlain,1467579,1340062.1801578281,998580430.3218619,782871869.2628562,745.1746979414435,584.2056293019568
