Station_ID,Total_Events,Years_Covered,Year_Range,Duration_Tau,Duration_P_Value,Duration_Trend,Flow_Percentile_Tau,Flow_Percentile_P_Value,Flow_Percentile_Trend,Event_Count_Tau,Event_Count_P_Value,Event_Count_Trend,Winter_Duration_Tau,Winter_Duration_P_Value,Winter_Duration_Trend,Winter_Flow_Tau,Winter_Flow_P_Value,Winter_Flow_Trend,Winter_Count_Tau,Winter_Count_P_Value,Winter_Count_Trend,Spring_Duration_Tau,Spring_Duration_P_Value,Spring_Duration_Trend,Spring_Flow_Tau,Spring_Flow_P_Value,Spring_Flow_Trend,Spring_Count_Tau,Spring_Count_P_Value,Spring_Count_Trend,Summer_Duration_Tau,Summer_Duration_P_Value,Summer_Duration_Trend,Summer_Flow_Tau,Summer_Flow_P_Value,Summer_Flow_Trend,Summer_Count_Tau,Summer_Count_P_Value,Summer_Count_Trend,Fall_Duration_Tau,Fall_Duration_P_Value,Fall_Duration_Trend,Fall_Flow_Tau,Fall_Flow_P_Value,Fall_Flow_Trend,Fall_Count_Tau,Fall_Count_P_Value,Fall_Count_Trend
8012000,61,24,1996-2023,-0.18478260869565216,0.2148939772497056,no_trend,0.10144927536231885,0.5030370130775135,no_trend,0.11956521739130435,0.4273462868100375,no_trend,0.02564102564102564,0.9513521309544037,no_trend,0.28205128205128205,0.20012811767860228,no_trend,0.0,1.0,no_trend,-0.25,0.4042484947394711,no_trend,0.1111111111111111,0.7544541774940892,no_trend,0.0,1.0,no_trend,-0.07575757575757576,0.7838616208318059,no_trend,0.36363636363636365,0.11475673431864908,no_trend,-0.045454545454545456,0.8909161075445842,no_trend,0.01098901098901099,1.0,no_trend,-0.18681318681318682,0.38107448160929436,no_trend,-0.03296703296703297,0.9128140271840748,no_trend
7053250,56,25,1994-2024,-0.043333333333333335,0.7792783284771574,no_trend,-0.2733333333333333,0.058523973520625105,decreasing,0.04666666666666667,0.7614215361463608,no_trend,-0.14285714285714285,0.7638905934705396,no_trend,-0.047619047619047616,1.0,no_trend,0.0,1.0,no_trend,-0.3787878787878788,0.09981706200412166,decreasing,-0.030303030303030304,0.9453298708327,no_trend,-0.13636363636363635,0.5832934499147817,no_trend,-0.015151515151515152,1.0,no_trend,-0.3333333333333333,0.14986074751304912,no_trend,0.10606060606060606,0.6807533824170628,no_trend,0.054945054945054944,0.8266659696701553,no_trend,-0.03296703296703297,0.9128140271840748,no_trend,0.08791208791208792,0.7015609271498202,no_trend
7327447,43,15,2000-2024,-0.02857142857142857,0.9211586502250249,no_trend,-0.2,0.32229959587191925,no_trend,-0.02857142857142857,0.9211586502250249,no_trend,-0.13333333333333333,0.8509806870320558,no_trend,-0.06666666666666667,1.0,no_trend,-0.2,0.7071142312899612,no_trend,0.06666666666666667,1.0,no_trend,-0.4666666666666667,0.25965635637045015,no_trend,-0.26666666666666666,0.5730251193553904,no_trend,-0.07142857142857142,0.9015386266571279,no_trend,-0.07142857142857142,0.9015386266571279,no_trend,0.0,1.0,no_trend,-0.01818181818181818,1.0,no_trend,-0.16363636363636364,0.5334165134726945,no_trend,-0.01818181818181818,1.0,no_trend
1671020,45,19,1999-2024,-0.16374269005847952,0.34485780095991725,no_trend,0.28654970760233917,0.09309214399370513,increasing,0.011695906432748537,0.97209124616382,no_trend,-0.14285714285714285,0.7105230229164894,no_trend,0.14285714285714285,0.7105230229164894,no_trend,-0.03571428571428571,1.0,no_trend,-0.28888888888888886,0.28313087066234655,no_trend,0.28888888888888886,0.28313087066234655,no_trend,-0.06666666666666667,0.8580276569875211,no_trend,-0.14285714285714285,0.7105230229164894,no_trend,0.07142857142857142,0.9015386266571279,no_trend,-0.10714285714285714,0.8045709480174357,no_trend,-0.4444444444444444,0.11785089502136503,no_trend,0.5555555555555556,0.04760395472787149,increasing,0.0,1.0,no_trend
3194700,50,23,1997-2024,-0.043478260869565216,0.7916993472718743,no_trend,-0.05928853754940711,0.7115714636761059,no_trend,-0.02766798418972332,0.8740921801633093,no_trend,0.027777777777777776,1.0,no_trend,0.4444444444444444,0.11785089502136503,no_trend,-0.3888888888888889,0.17530808080827365,no_trend,-0.17582417582417584,0.4115475329470528,no_trend,-0.14285714285714285,0.511220344688192,no_trend,0.0,1.0,no_trend,0.21428571428571427,0.536186771900174,no_trend,-0.07142857142857142,0.9015386266571279,no_trend,0.25,0.45790105544025494,no_trend,-0.30303030303030304,0.19261627432960227,no_trend,-0.12121212121212122,0.6312218204782534,no_trend,0.24242424242424243,0.303673214899419,no_trend
7372200,38,19,1998-2023,-0.16374269005847952,0.34485780095991725,no_trend,-0.09941520467836257,0.5756369136048027,no_trend,0.07602339181286549,0.674611943553671,no_trend,-0.5333333333333333,0.18848603806737496,no_trend,0.3333333333333333,0.4523703606773608,no_trend,-0.2,0.7071142312899612,no_trend,-0.4666666666666667,0.07363827012030266,decreasing,-0.4222222222222222,0.10740463633025366,no_trend,0.2222222222222222,0.42082864053496993,no_trend,0.18181818181818182,0.48352205986804897,no_trend,0.12727272727272726,0.640428787412791,no_trend,0.0,1.0,no_trend,-0.39285714285714285,0.21602058095545873,no_trend,-0.21428571428571427,0.536186771900174,no_trend,0.0,1.0,no_trend
10291500,23,13,2001-2023,0.038461538461538464,0.9028849408697099,no_trend,-0.38461538461538464,0.07685087226788867,decreasing,0.21794871794871795,0.3289940006118681,no_trend,-0.3333333333333333,0.7340951823194757,no_trend,0.0,1.0,no_trend,0.0,1.0,no_trend,-0.13333333333333333,0.6547208460185769,no_trend,-0.24444444444444444,0.37109336952269745,no_trend,0.06666666666666667,0.8580276569875211,no_trend,,,insufficient_data,,,insufficient_data,,,insufficient_data,0.5,0.32718687779030575,no_trend,-0.4,0.4624327264504764,no_trend,0.4,0.4624327264504764,no_trend
2020500,58,28,1991-2024,-0.24867724867724866,0.06615731170562111,decreasing,0.21164021164021163,0.11857919895819413,no_trend,0.11904761904761904,0.38469024944246577,no_trend,-0.09090909090909091,0.7317017232242102,no_trend,0.06060606060606061,0.837011475105446,no_trend,0.06060606060606061,0.837011475105446,no_trend,0.0,1.0,no_trend,-0.06666666666666667,0.7665252995235718,no_trend,0.11428571428571428,0.5861945740593448,no_trend,0.06666666666666667,0.8580276569875211,no_trend,0.022222222222222223,1.0,no_trend,-0.022222222222222223,1.0,no_trend,-0.16363636363636364,0.5334165134726945,no_trend,0.34545454545454546,0.16112494928905186,no_trend,-0.10909090909090909,0.6970916100059634,no_trend
2034000,64,27,1991-2024,-0.12535612535612536,0.37003002267186025,no_trend,-0.1111111111111111,0.4282542252410364,no_trend,0.042735042735042736,0.7703961609830146,no_trend,-0.14102564102564102,0.541802935032798,no_trend,-0.358974358974359,0.09950873215916967,decreasing,0.10256410256410256,0.6693340144640527,no_trend,-0.2,0.32229959587191925,no_trend,-0.02857142857142857,0.9211586502250249,no_trend,0.09523809523809523,0.6560419164245712,no_trend,-0.2222222222222222,0.42082864053496993,no_trend,0.2,0.4742743507673295,no_trend,-0.2,0.4742743507673295,no_trend,0.10606060606060606,0.6807533824170628,no_trend,-0.18181818181818182,0.4506702853141802,no_trend,0.015151515151515152,1.0,no_trend
8181800,68,21,1996-2024,0.20952380952380953,0.19412668587809967,no_trend,-0.20952380952380953,0.19412668587809967,no_trend,0.3238095238095238,0.04305317275360809,increasing,0.10606060606060606,0.6807533824170628,no_trend,0.24242424242424243,0.303673214899419,no_trend,0.25757575757575757,0.2725711188325288,no_trend,-0.06060606060606061,0.837011475105446,no_trend,0.0,1.0,no_trend,-0.22727272727272727,0.33704732652008307,no_trend,0.015151515151515152,1.0,no_trend,-0.3939393939393939,0.08647112777407262,decreasing,0.09090909090909091,0.7317017232242102,no_trend,0.08791208791208792,0.7015609271498202,no_trend,-0.14285714285714285,0.511220344688192,no_trend,0.2857142857142857,0.17111738411901323,no_trend
214657975,40,17,2000-2022,-0.18382352941176472,0.32284759675344876,no_trend,0.19117647058823528,0.3030965324675494,no_trend,-0.18382352941176472,0.32284759675344876,no_trend,-0.4,0.34755803674116903,no_trend,-0.06666666666666667,1.0,no_trend,-0.13333333333333333,0.8509806870320558,no_trend,0.0,1.0,no_trend,0.3333333333333333,0.36752073824214304,no_trend,0.19047619047619047,0.6523041372117628,no_trend,-0.25,0.45790105544025494,no_trend,-0.2857142857142857,0.38647623077123283,no_trend,-0.17857142857142858,0.6206907170753546,no_trend,-0.3111111111111111,0.24492877823603054,no_trend,0.3333333333333333,0.2104977000553374,no_trend,0.044444444444444446,0.9287300745648026,no_trend
3034000,64,30,1991-2024,-0.04827586206896552,0.7212260985001633,no_trend,-0.02528735632183908,0.8584007529637274,no_trend,0.013793103448275862,0.9289188686019336,no_trend,0.03636363636363636,0.9379474568429391,no_trend,0.09090909090909091,0.7554968749288828,no_trend,0.03636363636363636,0.9379474568429391,no_trend,0.0784313725490196,0.6769309855188799,no_trend,-0.28104575163398693,0.11164031194559687,no_trend,0.0784313725490196,0.6769309855188799,no_trend,-0.23076923076923078,0.2996654484343022,no_trend,0.28205128205128205,0.20012811767860228,no_trend,0.10256410256410256,0.6693340144640527,no_trend,-0.05454545454545454,0.8762696636277618,no_trend,0.34545454545454546,0.16112494928905186,no_trend,0.12727272727272726,0.640428787412791,no_trend
1486500,29,10,2000-2012,-0.15555555555555556,0.5915050369949166,no_trend,0.2,0.4742743507673295,no_trend,0.3111111111111111,0.24492877823603054,no_trend,-0.4666666666666667,0.25965635637045015,no_trend,0.4666666666666667,0.25965635637045015,no_trend,0.0,1.0,no_trend,-0.3333333333333333,0.7340951823194757,no_trend,-0.6666666666666666,0.3081795474670539,no_trend,-0.16666666666666666,1.0,no_trend,0.0,1.0,no_trend,-0.2,0.7071142312899612,no_trend,0.06666666666666667,1.0,no_trend,-0.06666666666666667,1.0,no_trend,-0.2,0.7071142312899612,no_trend,0.2,0.7071142312899612,no_trend
8166200,34,11,2009-2024,0.23636363636363636,0.35020138917929566,no_trend,-0.6727272727272727,0.0050693095567015956,decreasing,0.01818181818181818,1.0,no_trend,0.6,0.13285495573105366,no_trend,-0.7333333333333333,0.060289173990602185,decreasing,0.0,1.0,no_trend,0.14285714285714285,0.7638905934705396,no_trend,-0.5238095238095238,0.13312848419605983,no_trend,0.19047619047619047,0.6523041372117628,no_trend,-0.13333333333333333,0.8509806870320558,no_trend,-0.4666666666666667,0.25965635637045015,no_trend,0.0,1.0,no_trend,-0.2857142857142857,0.38647623077123283,no_trend,-0.07142857142857142,0.9015386266571279,no_trend,0.0,1.0,no_trend
5050000,39,21,1991-2024,0.05714285714285714,0.7397638077281241,no_trend,0.11428571428571428,0.4873503903353207,no_trend,0.29523809523809524,0.06547335845953506,increasing,,,insufficient_data,,,insufficient_data,,,insufficient_data,-0.022222222222222223,1.0,no_trend,-0.24444444444444444,0.37109336952269745,no_trend,0.0,1.0,no_trend,0.0641025641025641,0.8072032868244086,no_trend,0.0,1.0,no_trend,0.28205128205128205,0.20012811767860228,no_trend,-0.06666666666666667,0.8580276569875211,no_trend,0.3333333333333333,0.2104977000553374,no_trend,-0.15555555555555556,0.5915050369949166,no_trend
5481000,34,20,1994-2024,0.07894736842105263,0.649670504380643,no_trend,-0.12631578947368421,0.4555354119407533,no_trend,0.2736842105263158,0.09799379060302305,increasing,,,insufficient_data,,,insufficient_data,,,insufficient_data,-0.07692307692307693,0.760332307521876,no_trend,-0.1794871794871795,0.4277105102974643,no_trend,-0.02564102564102564,0.9513521309544037,no_trend,0.3888888888888889,0.17530808080827365,no_trend,-0.1111111111111111,0.7544541774940892,no_trend,0.16666666666666666,0.6021675277481957,no_trend,0.06666666666666667,1.0,no_trend,0.06666666666666667,1.0,no_trend,-0.06666666666666667,1.0,no_trend
7326000,50,17,2001-2024,0.058823529411764705,0.7730800663123127,no_trend,-0.10294117647058823,0.5923012814329898,no_trend,0.20588235294117646,0.2660517601229595,no_trend,0.3333333333333333,0.2104977000553374,no_trend,-0.24444444444444444,0.37109336952269745,no_trend,0.1111111111111111,0.7205147871362552,no_trend,-0.24444444444444444,0.37109336952269745,no_trend,0.1111111111111111,0.7205147871362552,no_trend,0.1111111111111111,0.7205147871362552,no_trend,0.3888888888888889,0.17530808080827365,no_trend,0.2222222222222222,0.46551216987418664,no_trend,0.05555555555555555,0.9169652366288645,no_trend,-0.10714285714285714,0.8045709480174357,no_trend,-0.07142857142857142,0.9015386266571279,no_trend,0.03571428571428571,1.0,no_trend
7363000,42,19,2000-2024,-0.06432748538011696,0.7264469840368601,no_trend,0.06432748538011696,0.7264469840368601,no_trend,-0.17543859649122806,0.31030532761342533,no_trend,-0.4166666666666667,0.1443997922130713,no_trend,0.4444444444444444,0.11785089502136503,no_trend,0.0,1.0,no_trend,0.21428571428571427,0.536186771900174,no_trend,-0.5,0.10776229039192153,no_trend,0.0,1.0,no_trend,0.10909090909090909,0.6970916100059634,no_trend,-0.09090909090909091,0.7554968749288828,no_trend,0.07272727272727272,0.8153345943552277,no_trend,-0.15151515151515152,0.5371338571769022,no_trend,-0.30303030303030304,0.19261627432960227,no_trend,-0.10606060606060606,0.6807533824170628,no_trend
5383950,23,12,2002-2024,0.21212121212121213,0.37269149047151817,no_trend,-0.2727272727272727,0.24372228477217428,no_trend,0.25757575757575757,0.2725711188325288,no_trend,1.0,0.08942935902899363,increasing,0.6666666666666666,0.3081795474670539,no_trend,0.0,1.0,no_trend,-0.6666666666666666,0.3081795474670539,no_trend,0.3333333333333333,0.7340951823194757,no_trend,0.0,1.0,no_trend,0.7333333333333333,0.060289173990602185,increasing,-0.8666666666666667,0.024170547174545254,decreasing,0.06666666666666667,1.0,no_trend,0.09523809523809523,0.8806164096519662,no_trend,-0.047619047619047616,1.0,no_trend,0.19047619047619047,0.6523041372117628,no_trend
11204100,26,13,2000-2022,0.47435897435897434,0.028069050496436487,increasing,-0.2564102564102564,0.24638736002924677,no_trend,0.41025641025641024,0.05858757531048897,increasing,0.4166666666666667,0.1443997922130713,no_trend,-0.05555555555555555,0.9169652366288645,no_trend,0.1111111111111111,0.7544541774940892,no_trend,0.3333333333333333,1.0,no_trend,-0.3333333333333333,1.0,no_trend,0.0,1.0,no_trend,,,insufficient_data,,,insufficient_data,,,insufficient_data,0.26666666666666666,0.3251794800983281,no_trend,-0.37777777777777777,0.15240628395674927,no_trend,-0.022222222222222223,1.0,no_trend
9346400,40,16,2000-2024,-0.30833333333333335,0.10505826276004715,no_trend,-0.1,0.6204252937103818,no_trend,0.18333333333333332,0.344417522979072,no_trend,0.0,1.0,no_trend,-0.06666666666666667,1.0,no_trend,-0.3333333333333333,0.4523703606773608,no_trend,-0.4888888888888889,0.06034053291564656,decreasing,-0.1111111111111111,0.7205147871362552,no_trend,-0.1111111111111111,0.7205147871362552,no_trend,-0.3333333333333333,0.4523703606773608,no_trend,-0.2,0.7071142312899612,no_trend,0.0,1.0,no_trend,-0.1111111111111111,0.7544541774940892,no_trend,0.0,1.0,no_trend,0.16666666666666666,0.6021675277481957,no_trend
1673000,42,18,2005-2024,-0.10457516339869281,0.5699225855438337,no_trend,-0.16339869281045752,0.36331590966639116,no_trend,-0.16339869281045752,0.36331590966639116,no_trend,0.2,0.80649594050734,no_trend,0.6,0.22067136191984682,no_trend,0.0,1.0,no_trend,-0.19047619047619047,0.6523041372117628,no_trend,-0.14285714285714285,0.7638905934705396,no_trend,0.0,1.0,no_trend,-0.15151515151515152,0.5371338571769022,no_trend,-0.2727272727272727,0.24372228477217428,no_trend,-0.12121212121212122,0.6312218204782534,no_trend,0.022222222222222223,1.0,no_trend,-0.2,0.4742743507673295,no_trend,-0.06666666666666667,0.8580276569875211,no_trend
6468170,16,12,1997-2022,0.12121212121212122,0.6312218204782534,no_trend,0.18181818181818182,0.4506702853141802,no_trend,-0.015151515151515152,1.0,no_trend,,,insufficient_data,,,insufficient_data,,,insufficient_data,0.3333333333333333,1.0,no_trend,-0.3333333333333333,1.0,no_trend,0.0,1.0,no_trend,0.16666666666666666,1.0,no_trend,0.3333333333333333,0.7340951823194757,no_trend,-0.5,0.4969058475647681,no_trend,0.0,1.0,no_trend,0.6190476190476191,0.07150541644487451,increasing,0.0,1.0,no_trend
1667500,57,27,1991-2024,-0.18233618233618235,0.18906324310802325,no_trend,-0.08831908831908832,0.5317037729644349,no_trend,0.06267806267806268,0.6615420663889569,no_trend,-0.06666666666666667,0.8580276569875211,no_trend,-0.4222222222222222,0.10740463633025366,no_trend,0.0,1.0,no_trend,-0.12727272727272726,0.640428787412791,no_trend,0.05454545454545454,0.8762696636277618,no_trend,0.03636363636363636,0.9379474568429391,no_trend,0.2,0.4362749288405292,no_trend,0.09090909090909091,0.7554968749288828,no_trend,0.05454545454545454,0.8762696636277618,no_trend,-0.30303030303030304,0.19261627432960227,no_trend,-0.12121212121212122,0.6312218204782534,no_trend,0.09090909090909091,0.7317017232242102,no_trend
7377500,35,13,1999-2015,-0.15384615384615385,0.5021582515007486,no_trend,0.23076923076923078,0.2996654484343022,no_trend,-0.11538461538461539,0.6254994799810465,no_trend,-0.8,0.08641073297370006,decreasing,0.6,0.22067136191984682,no_trend,-0.2,0.80649594050734,no_trend,0.07142857142857142,0.9015386266571279,no_trend,0.14285714285714285,0.7105230229164894,no_trend,-0.5357142857142857,0.08326451666355039,decreasing,0.5,0.32718687779030575,no_trend,0.2,0.80649594050734,no_trend,0.4,0.4624327264504764,no_trend,0.19047619047619047,0.6523041372117628,no_trend,0.3333333333333333,0.36752073824214304,no_trend,-0.09523809523809523,0.8806164096519662,no_trend
7332500,48,19,1996-2024,-0.07017543859649122,0.7003550088751997,no_trend,0.12280701754385964,0.48410753779266247,no_trend,0.13450292397660818,0.44148821101397306,no_trend,0.06666666666666667,0.8580276569875211,no_trend,0.022222222222222223,1.0,no_trend,0.15555555555555556,0.5915050369949166,no_trend,-0.3111111111111111,0.24492877823603054,no_trend,0.15555555555555556,0.5915050369949166,no_trend,0.26666666666666666,0.3251794800983281,no_trend,0.2222222222222222,0.46551216987418664,no_trend,0.2777777777777778,0.34808262363292397,no_trend,0.0,1.0,no_trend,-0.13333333333333333,0.6547208460185769,no_trend,0.1111111111111111,0.7205147871362552,no_trend,-0.15555555555555556,0.5915050369949166,no_trend
3539600,41,16,1999-2024,-0.008333333333333333,1.0,no_trend,0.25,0.19167059142275544,no_trend,-0.15833333333333333,0.4177072704538598,no_trend,0.6190476190476191,0.07150541644487451,increasing,0.047619047619047616,1.0,no_trend,0.0,1.0,no_trend,-0.4222222222222222,0.10740463633025366,no_trend,-0.06666666666666667,0.8580276569875211,no_trend,0.044444444444444446,0.9287300745648026,no_trend,-0.4166666666666667,0.1443997922130713,no_trend,0.5555555555555556,0.04760395472787149,increasing,0.0,1.0,no_trend,0.3055555555555556,0.2971465303484704,no_trend,-0.1111111111111111,0.7544541774940892,no_trend,-0.16666666666666666,0.6021675277481957,no_trend
1483200,58,23,1991-2024,0.05928853754940711,0.7115714636761059,no_trend,-0.05138339920948617,0.7513001501987964,no_trend,-0.16600790513833993,0.27888445885747193,no_trend,0.2857142857142857,0.38647623077123283,no_trend,0.07142857142857142,0.9015386266571279,no_trend,0.0,1.0,no_trend,0.10909090909090909,0.6970916100059634,no_trend,0.01818181818181818,1.0,no_trend,0.14545454545454545,0.5857884148093631,no_trend,-0.12727272727272726,0.640428787412791,no_trend,-0.23636363636363636,0.35020138917929566,no_trend,0.0,1.0,no_trend,0.07692307692307693,0.7425568219265775,no_trend,-0.01098901098901099,1.0,no_trend,-0.25274725274725274,0.228439808988675,no_trend
7143665,43,16,1991-2024,0.08333333333333333,0.6853285557833784,no_trend,-0.25,0.19167059142275544,no_trend,0.1,0.6204252937103818,no_trend,-0.23809523809523808,0.5480055723613093,no_trend,-0.3333333333333333,0.36752073824214304,no_trend,0.23809523809523808,0.5480055723613093,no_trend,0.14545454545454545,0.5857884148093631,no_trend,-0.2727272727272727,0.27575784782750934,no_trend,0.0,1.0,no_trend,-0.022222222222222223,1.0,no_trend,-0.15555555555555556,0.5915050369949166,no_trend,0.15555555555555556,0.5915050369949166,no_trend,-0.8333333333333334,0.1742313882480251,no_trend,0.0,1.0,no_trend,-0.5,0.4969058475647681,no_trend
8066250,53,28,1991-2022,-0.03968253968253968,0.78209396658972,no_trend,0.06878306878306878,0.6213676320840416,no_trend,0.22486772486772486,0.09700548973801504,increasing,0.10909090909090909,0.6970916100059634,no_trend,0.05454545454545454,0.8762696636277618,no_trend,0.21818181818181817,0.39180485461850956,no_trend,0.30303030303030304,0.19261627432960227,no_trend,-0.36363636363636365,0.11475673431864908,no_trend,-0.015151515151515152,1.0,no_trend,-0.2727272727272727,0.27575784782750934,no_trend,0.45454545454545453,0.06170669002831275,increasing,0.18181818181818182,0.48352205986804897,no_trend,0.045454545454545456,0.8909161075445842,no_trend,-0.06060606060606061,0.837011475105446,no_trend,0.13636363636363635,0.5832934499147817,no_trend
9177000,39,19,2000-2024,0.19883040935672514,0.24828546343650038,no_trend,-0.029239766081871343,0.8887055908352302,no_trend,0.4093567251461988,0.015778270587592624,increasing,-0.14285714285714285,0.7638905934705396,no_trend,0.14285714285714285,0.7638905934705396,no_trend,-0.19047619047619047,0.6523041372117628,no_trend,-0.07142857142857142,0.9015386266571279,no_trend,0.07142857142857142,0.9015386266571279,no_trend,0.42857142857142855,0.1735462217878534,no_trend,-0.2,0.7071142312899612,no_trend,-0.2,0.7071142312899612,no_trend,0.2,0.7071142312899612,no_trend,-0.18181818181818182,0.48352205986804897,no_trend,-0.16363636363636364,0.5334165134726945,no_trend,-0.2909090909090909,0.24290826090432383,no_trend
1643805,39,16,2001-2024,0.20833333333333334,0.27990160412230525,no_trend,0.16666666666666666,0.3923143472853552,no_trend,0.058333333333333334,0.7870563186221773,no_trend,-0.5238095238095238,0.13312848419605983,no_trend,0.047619047619047616,1.0,no_trend,0.0,1.0,no_trend,0.8095238095238095,0.016260936780450264,increasing,-0.047619047619047616,1.0,no_trend,-0.3333333333333333,0.36752073824214304,no_trend,-0.09523809523809523,0.8806164096519662,no_trend,0.047619047619047616,1.0,no_trend,0.0,1.0,no_trend,0.2777777777777778,0.34808262363292397,no_trend,0.0,1.0,no_trend,0.16666666666666666,0.6021675277481957,no_trend
7057370,34,14,2003-2024,-0.3626373626373626,0.07980192864239077,decreasing,0.4725274725274725,0.021488739119677414,increasing,-0.3516483516483517,0.08967934510820275,decreasing,-0.03571428571428571,1.0,no_trend,0.21428571428571427,0.536186771900174,no_trend,0.0,1.0,no_trend,0.2222222222222222,0.46551216987418664,no_trend,0.6111111111111112,0.028567681801513034,increasing,-0.05555555555555555,0.9169652366288645,no_trend,-0.03571428571428571,1.0,no_trend,0.35714285714285715,0.2655103889538737,no_trend,-0.07142857142857142,0.9015386266571279,no_trend,-0.6,0.13285495573105366,no_trend,0.8666666666666667,0.024170547174545254,increasing,0.0,1.0,no_trend
3129000,67,25,1991-2024,0.07666666666666666,0.6073853229874002,no_trend,0.09333333333333334,0.5283124685330474,no_trend,-0.16666666666666666,0.2524605042504313,no_trend,0.030303030303030304,0.9453298708327,no_trend,0.30303030303030304,0.19261627432960227,no_trend,-0.12121212121212122,0.6312218204782534,no_trend,-0.02197802197802198,0.9563417057985308,no_trend,-0.01098901098901099,1.0,no_trend,0.04395604395604396,0.8695464085972804,no_trend,-0.1282051282051282,0.5829505577618919,no_trend,0.1282051282051282,0.5829505577618919,no_trend,0.038461538461538464,0.9028849408697099,no_trend,0.3939393939393939,0.08647112777407262,increasing,-0.48484848484848486,0.03352416523500468,decreasing,0.015151515151515152,1.0,no_trend
6835500,28,16,1994-2022,0.3333333333333333,0.0791092150986985,increasing,-0.11666666666666667,0.5583509093759851,no_trend,0.0,1.0,no_trend,0.4,0.4624327264504764,no_trend,-0.8,0.08641073297370006,decreasing,0.0,1.0,no_trend,0.12121212121212122,0.6312218204782534,no_trend,-0.06060606060606061,0.837011475105446,no_trend,-0.18181818181818182,0.4506702853141802,no_trend,0.7142857142857143,0.018741136789596657,increasing,-0.35714285714285715,0.2655103889538737,no_trend,0.0,1.0,no_trend,,,insufficient_data,,,insufficient_data,,,insufficient_data
7185765,20,10,2001-2024,-0.37777777777777777,0.15240628395674927,no_trend,-0.06666666666666667,0.8580276569875211,no_trend,-0.17777777777777778,0.5312499859948483,no_trend,,,insufficient_data,,,insufficient_data,,,insufficient_data,-0.6785714285714286,0.025952456022374504,decreasing,-0.21428571428571427,0.536186771900174,no_trend,0.0,1.0,no_trend,1.0,0.2962698714842864,no_trend,-0.3333333333333333,1.0,no_trend,-0.6666666666666666,0.6015081344405899,no_trend,-0.3333333333333333,0.7340951823194757,no_trend,-0.3333333333333333,0.7340951823194757,no_trend,0.3333333333333333,0.7340951823194757,no_trend
2245260,40,20,1994-2024,0.23684210526315788,0.15342185419752497,no_trend,0.16842105263157894,0.31452486905097254,no_trend,-0.3,0.06923550246612376,decreasing,0.2727272727272727,0.27575784782750934,no_trend,0.34545454545454546,0.16112494928905186,no_trend,0.0,1.0,no_trend,0.5,0.32718687779030575,no_trend,0.0,1.0,no_trend,0.0,1.0,no_trend,0.24444444444444444,0.37109336952269745,no_trend,-0.4222222222222222,0.10740463633025366,no_trend,0.15555555555555556,0.5915050369949166,no_trend,-0.19047619047619047,0.6523041372117628,no_trend,0.3333333333333333,0.36752073824214304,no_trend,0.0,1.0,no_trend
9444000,31,17,1995-2024,0.20588235294117646,0.2660517601229595,no_trend,-0.16176470588235295,0.38701399031522477,no_trend,-0.14705882352941177,0.4338268403653007,no_trend,0.3333333333333333,1.0,no_trend,-0.3333333333333333,1.0,no_trend,0.0,1.0,no_trend,,,insufficient_data,,,insufficient_data,,,insufficient_data,0.3333333333333333,0.2104977000553374,no_trend,-0.15555555555555556,0.5915050369949166,no_trend,0.1111111111111111,0.7205147871362552,no_trend,0.23636363636363636,0.35020138917929566,no_trend,-0.34545454545454546,0.16112494928905186,no_trend,-0.07272727272727272,0.8153345943552277,no_trend
2207400,47,15,2001-2019,-0.009523809523809525,1.0,no_trend,-0.18095238095238095,0.37305311625145254,no_trend,-0.06666666666666667,0.7665252995235718,no_trend,-0.09523809523809523,0.8806164096519662,no_trend,-0.23809523809523808,0.5480055723613093,no_trend,-0.09523809523809523,0.8806164096519662,no_trend,0.09523809523809523,0.8806164096519662,no_trend,-0.14285714285714285,0.7638905934705396,no_trend,-0.14285714285714285,0.7638905934705396,no_trend,-0.1388888888888889,0.6766573217164245,no_trend,-0.16666666666666666,0.6021675277481957,no_trend,0.2777777777777778,0.34808262363292397,no_trend,0.24444444444444444,0.37109336952269745,no_trend,0.24444444444444444,0.37109336952269745,no_trend,-0.5555555555555556,0.03182312738649018,decreasing
2365769,43,20,1999-2024,0.12105263157894737,0.4753667829521415,no_trend,0.05263157894736842,0.7702877264736667,no_trend,0.02631578947368421,0.8967427520264304,no_trend,0.07575757575757576,0.7838616208318059,no_trend,-0.09090909090909091,0.7317017232242102,no_trend,-0.06060606060606061,0.837011475105446,no_trend,-0.047619047619047616,1.0,no_trend,-0.23809523809523808,0.5480055723613093,no_trend,0.2857142857142857,0.4526892104584055,no_trend,0.0,1.0,no_trend,0.21428571428571427,0.536186771900174,no_trend,-0.17857142857142858,0.6206907170753546,no_trend,-0.2777777777777778,0.34808262363292397,no_trend,0.0,1.0,no_trend,0.16666666666666666,0.6021675277481957,no_trend
