Station_ID,AGGECOREGION,ENSO_Phase,Season,RAW_DIS_NEAREST_MAJ_DAM_Binary,SFD_Count,Years_in_Phase,SFD_Frequency
2016500,EastHghlnds,El_Nino,Fall,Dam_Present,9,24,0.375
2016500,EastHghlnds,El_Nino,Spring,Dam_Present,12,24,0.5
2016500,EastHghlnds,El_Nino,Summer,Dam_Present,8,24,0.3333333333333333
2016500,EastHghlnds,El_Nino,Winter,Dam_Present,9,24,0.375
2016500,EastHghlnds,La_Nina,Fall,Dam_Present,4,15,0.26666666666666666
2016500,EastHghlnds,La_Nina,Spring,Dam_Present,6,15,0.4
2016500,EastHghlnds,La_Nina,Summer,Dam_Present,7,15,0.4666666666666667
2016500,EastHghlnds,La_Nina,Winter,Dam_Present,7,15,0.4666666666666667
2016500,EastHghlnds,Neutral,Fall,Dam_Present,3,5,0.6
2016500,EastHghlnds,Neutral,Spring,Dam_Present,1,5,0.2
2016500,EastHghlnds,Neutral,Summer,Dam_Present,1,5,0.2
2016500,EastHghlnds,Neutral,Winter,Dam_Present,1,5,0.2
2017500,EastHghlnds,El_Nino,Fall,Dam_Absent,8,24,0.3333333333333333
2017500,EastHghlnds,El_Nino,Spring,Dam_Absent,7,24,0.2916666666666667
2017500,EastHghlnds,El_Nino,Summer,Dam_Absent,8,24,0.3333333333333333
2017500,EastHghlnds,El_Nino,Winter,Dam_Absent,4,24,0.16666666666666666
2017500,EastHghlnds,La_Nina,Fall,Dam_Absent,3,15,0.2
2017500,EastHghlnds,La_Nina,Spring,Dam_Absent,6,15,0.4
2017500,EastHghlnds,La_Nina,Summer,Dam_Absent,6,15,0.4
2017500,EastHghlnds,La_Nina,Winter,Dam_Absent,7,15,0.4666666666666667
2017500,EastHghlnds,Neutral,Fall,Dam_Absent,1,5,0.2
2017500,EastHghlnds,Neutral,Spring,Dam_Absent,2,5,0.4
2017500,EastHghlnds,Neutral,Summer,Dam_Absent,1,5,0.2
2017500,EastHghlnds,Neutral,Winter,Dam_Absent,1,5,0.2
2018000,EastHghlnds,El_Nino,Fall,Dam_Absent,5,24,0.20833333333333334
2018000,EastHghlnds,El_Nino,Spring,Dam_Absent,8,24,0.3333333333333333
2018000,EastHghlnds,El_Nino,Summer,Dam_Absent,8,24,0.3333333333333333
2018000,EastHghlnds,El_Nino,Winter,Dam_Absent,4,24,0.16666666666666666
2018000,EastHghlnds,La_Nina,Fall,Dam_Absent,3,15,0.2
2018000,EastHghlnds,La_Nina,Spring,Dam_Absent,5,15,0.3333333333333333
2018000,EastHghlnds,La_Nina,Summer,Dam_Absent,7,15,0.4666666666666667
2018000,EastHghlnds,La_Nina,Winter,Dam_Absent,9,15,0.6
2018000,EastHghlnds,Neutral,Fall,Dam_Absent,3,5,0.6
2018000,EastHghlnds,Neutral,Spring,Dam_Absent,1,5,0.2
2018000,EastHghlnds,Neutral,Summer,Dam_Absent,3,5,0.6
2019500,EastHghlnds,El_Nino,Fall,Dam_Absent,9,24,0.375
2019500,EastHghlnds,El_Nino,Spring,Dam_Absent,11,24,0.4583333333333333
2019500,EastHghlnds,El_Nino,Summer,Dam_Absent,6,24,0.25
2019500,EastHghlnds,El_Nino,Winter,Dam_Absent,7,24,0.2916666666666667
2019500,EastHghlnds,La_Nina,Fall,Dam_Absent,6,15,0.4
2019500,EastHghlnds,La_Nina,Spring,Dam_Absent,7,15,0.4666666666666667
2019500,EastHghlnds,La_Nina,Summer,Dam_Absent,9,15,0.6
2019500,EastHghlnds,La_Nina,Winter,Dam_Absent,9,15,0.6
2019500,EastHghlnds,Neutral,Fall,Dam_Absent,3,5,0.6
2019500,EastHghlnds,Neutral,Spring,Dam_Absent,1,5,0.2
2019500,EastHghlnds,Neutral,Summer,Dam_Absent,2,5,0.4
2019500,EastHghlnds,Neutral,Winter,Dam_Absent,1,5,0.2
2021500,EastHghlnds,El_Nino,Fall,Dam_Present,8,24,0.3333333333333333
2021500,EastHghlnds,El_Nino,Spring,Dam_Present,10,24,0.4166666666666667
2021500,EastHghlnds,El_Nino,Summer,Dam_Present,5,24,0.20833333333333334
2021500,EastHghlnds,El_Nino,Winter,Dam_Present,7,24,0.2916666666666667
2021500,EastHghlnds,La_Nina,Fall,Dam_Present,4,15,0.26666666666666666
2021500,EastHghlnds,La_Nina,Spring,Dam_Present,6,15,0.4
2021500,EastHghlnds,La_Nina,Summer,Dam_Present,5,15,0.3333333333333333
2021500,EastHghlnds,La_Nina,Winter,Dam_Present,6,15,0.4
2021500,EastHghlnds,Neutral,Spring,Dam_Present,1,5,0.2
2021500,EastHghlnds,Neutral,Summer,Dam_Present,1,5,0.2
2021500,EastHghlnds,Neutral,Winter,Dam_Present,1,5,0.2
2024000,EastHghlnds,El_Nino,Fall,Dam_Absent,8,24,0.3333333333333333
2024000,EastHghlnds,El_Nino,Spring,Dam_Absent,11,24,0.4583333333333333
2024000,EastHghlnds,El_Nino,Summer,Dam_Absent,7,24,0.2916666666666667
2024000,EastHghlnds,El_Nino,Winter,Dam_Absent,6,24,0.25
2024000,EastHghlnds,La_Nina,Fall,Dam_Absent,6,15,0.4
2024000,EastHghlnds,La_Nina,Spring,Dam_Absent,7,15,0.4666666666666667
2024000,EastHghlnds,La_Nina,Summer,Dam_Absent,6,15,0.4
2024000,EastHghlnds,La_Nina,Winter,Dam_Absent,6,15,0.4
2024000,EastHghlnds,Neutral,Fall,Dam_Absent,1,5,0.2
2024000,EastHghlnds,Neutral,Spring,Dam_Absent,1,5,0.2
2024000,EastHghlnds,Neutral,Summer,Dam_Absent,2,5,0.4
2024000,EastHghlnds,Neutral,Winter,Dam_Absent,1,5,0.2
2024752,EastHghlnds,El_Nino,Fall,Dam_Absent,4,24,0.16666666666666666
2024752,EastHghlnds,El_Nino,Spring,Dam_Absent,6,24,0.25
2024752,EastHghlnds,El_Nino,Summer,Dam_Absent,3,24,0.125
2024752,EastHghlnds,El_Nino,Winter,Dam_Absent,4,24,0.16666666666666666
2024752,EastHghlnds,La_Nina,Fall,Dam_Absent,4,15,0.26666666666666666
2024752,EastHghlnds,La_Nina,Spring,Dam_Absent,3,15,0.2
2024752,EastHghlnds,La_Nina,Summer,Dam_Absent,5,15,0.3333333333333333
2024752,EastHghlnds,La_Nina,Winter,Dam_Absent,3,15,0.2
2024752,EastHghlnds,Neutral,Fall,Dam_Absent,2,5,0.4
2024752,EastHghlnds,Neutral,Spring,Dam_Absent,1,5,0.2
2025500,EastHghlnds,El_Nino,Fall,Dam_Absent,13,24,0.5416666666666666
2025500,EastHghlnds,El_Nino,Spring,Dam_Absent,14,24,0.5833333333333334
2025500,EastHghlnds,El_Nino,Summer,Dam_Absent,3,24,0.125
2025500,EastHghlnds,El_Nino,Winter,Dam_Absent,6,24,0.25
2025500,EastHghlnds,La_Nina,Fall,Dam_Absent,6,15,0.4
2025500,EastHghlnds,La_Nina,Spring,Dam_Absent,7,15,0.4666666666666667
2025500,EastHghlnds,La_Nina,Summer,Dam_Absent,6,15,0.4
2025500,EastHghlnds,La_Nina,Winter,Dam_Absent,7,15,0.4666666666666667
2025500,EastHghlnds,Neutral,Fall,Dam_Absent,2,5,0.4
2025500,EastHghlnds,Neutral,Spring,Dam_Absent,1,5,0.2
2025500,EastHghlnds,Neutral,Summer,Dam_Absent,1,5,0.2
2026000,EastHghlnds,El_Nino,Fall,Dam_Absent,12,24,0.5
2026000,EastHghlnds,El_Nino,Spring,Dam_Absent,14,24,0.5833333333333334
2026000,EastHghlnds,El_Nino,Summer,Dam_Absent,4,24,0.16666666666666666
2026000,EastHghlnds,El_Nino,Winter,Dam_Absent,7,24,0.2916666666666667
2026000,EastHghlnds,La_Nina,Fall,Dam_Absent,5,15,0.3333333333333333
2026000,EastHghlnds,La_Nina,Spring,Dam_Absent,6,15,0.4
2026000,EastHghlnds,La_Nina,Summer,Dam_Absent,7,15,0.4666666666666667
2026000,EastHghlnds,La_Nina,Winter,Dam_Absent,7,15,0.4666666666666667
2026000,EastHghlnds,Neutral,Fall,Dam_Absent,2,5,0.4
2027800,SEPlains,El_Nino,Summer,Dam_Absent,1,24,0.041666666666666664
2027800,SEPlains,El_Nino,Winter,Dam_Absent,3,24,0.125
2029000,EastHghlnds,El_Nino,Fall,Dam_Absent,9,24,0.375
2029000,EastHghlnds,El_Nino,Spring,Dam_Absent,11,24,0.4583333333333333
2029000,EastHghlnds,El_Nino,Summer,Dam_Absent,8,24,0.3333333333333333
2029000,EastHghlnds,El_Nino,Winter,Dam_Absent,7,24,0.2916666666666667
2029000,EastHghlnds,La_Nina,Fall,Dam_Absent,7,15,0.4666666666666667
2029000,EastHghlnds,La_Nina,Spring,Dam_Absent,6,15,0.4
2029000,EastHghlnds,La_Nina,Summer,Dam_Absent,4,15,0.26666666666666666
2029000,EastHghlnds,La_Nina,Winter,Dam_Absent,7,15,0.4666666666666667
2029000,EastHghlnds,Neutral,Fall,Dam_Absent,4,5,0.8
2029000,EastHghlnds,Neutral,Spring,Dam_Absent,1,5,0.2
2029000,EastHghlnds,Neutral,Summer,Dam_Absent,1,5,0.2
2030500,SEPlains,El_Nino,Fall,Dam_Absent,7,24,0.2916666666666667
2030500,SEPlains,El_Nino,Spring,Dam_Absent,6,24,0.25
2030500,SEPlains,El_Nino,Summer,Dam_Absent,6,24,0.25
2030500,SEPlains,El_Nino,Winter,Dam_Absent,6,24,0.25
2030500,SEPlains,La_Nina,Fall,Dam_Absent,5,15,0.3333333333333333
2030500,SEPlains,La_Nina,Spring,Dam_Absent,4,15,0.26666666666666666
2030500,SEPlains,La_Nina,Summer,Dam_Absent,5,15,0.3333333333333333
2030500,SEPlains,La_Nina,Winter,Dam_Absent,5,15,0.3333333333333333
2030500,SEPlains,Neutral,Fall,Dam_Absent,1,5,0.2
2030500,SEPlains,Neutral,Spring,Dam_Absent,3,5,0.6
2030500,SEPlains,Neutral,Winter,Dam_Absent,1,5,0.2
2031000,SEPlains,El_Nino,Fall,Dam_Present,7,24,0.2916666666666667
2031000,SEPlains,El_Nino,Spring,Dam_Present,7,24,0.2916666666666667
2031000,SEPlains,El_Nino,Summer,Dam_Present,6,24,0.25
2031000,SEPlains,El_Nino,Winter,Dam_Present,6,24,0.25
2031000,SEPlains,La_Nina,Fall,Dam_Present,4,15,0.26666666666666666
2031000,SEPlains,La_Nina,Spring,Dam_Present,4,15,0.26666666666666666
2031000,SEPlains,La_Nina,Summer,Dam_Present,5,15,0.3333333333333333
2031000,SEPlains,La_Nina,Winter,Dam_Present,4,15,0.26666666666666666
2031000,SEPlains,Neutral,Fall,Dam_Present,1,5,0.2
2031000,SEPlains,Neutral,Summer,Dam_Present,1,5,0.2
2032250,EastHghlnds,El_Nino,Fall,Dam_Absent,7,24,0.2916666666666667
2032250,EastHghlnds,El_Nino,Spring,Dam_Absent,6,24,0.25
2032250,EastHghlnds,El_Nino,Summer,Dam_Absent,6,24,0.25
2032250,EastHghlnds,El_Nino,Winter,Dam_Absent,3,24,0.125
2032250,EastHghlnds,La_Nina,Fall,Dam_Absent,2,15,0.13333333333333333
2032250,EastHghlnds,La_Nina,Spring,Dam_Absent,2,15,0.13333333333333333
2032250,EastHghlnds,La_Nina,Summer,Dam_Absent,4,15,0.26666666666666666
2032250,EastHghlnds,La_Nina,Winter,Dam_Absent,3,15,0.2
2032250,EastHghlnds,Neutral,Spring,Dam_Absent,1,5,0.2
2032250,EastHghlnds,Neutral,Summer,Dam_Absent,1,5,0.2
2032640,SEPlains,El_Nino,Fall,Dam_Present,11,24,0.4583333333333333
2032640,SEPlains,El_Nino,Spring,Dam_Present,8,24,0.3333333333333333
2032640,SEPlains,El_Nino,Summer,Dam_Present,9,24,0.375
2032640,SEPlains,El_Nino,Winter,Dam_Present,7,24,0.2916666666666667
2032640,SEPlains,La_Nina,Fall,Dam_Present,5,15,0.3333333333333333
2032640,SEPlains,La_Nina,Spring,Dam_Present,5,15,0.3333333333333333
2032640,SEPlains,La_Nina,Summer,Dam_Present,7,15,0.4666666666666667
2032640,SEPlains,La_Nina,Winter,Dam_Present,7,15,0.4666666666666667
2032640,SEPlains,Neutral,Fall,Dam_Present,1,5,0.2
2032640,SEPlains,Neutral,Spring,Dam_Present,1,5,0.2
2032640,SEPlains,Neutral,Summer,Dam_Present,1,5,0.2
2034000,SEPlains,El_Nino,Fall,Dam_Present,9,24,0.375
2034000,SEPlains,El_Nino,Spring,Dam_Present,12,24,0.5
2034000,SEPlains,El_Nino,Summer,Dam_Present,6,24,0.25
2034000,SEPlains,El_Nino,Winter,Dam_Present,8,24,0.3333333333333333
2034000,SEPlains,La_Nina,Fall,Dam_Present,6,15,0.4
2034000,SEPlains,La_Nina,Spring,Dam_Present,7,15,0.4666666666666667
2034000,SEPlains,La_Nina,Summer,Dam_Present,7,15,0.4666666666666667
2034000,SEPlains,La_Nina,Winter,Dam_Present,6,15,0.4
2034000,SEPlains,Neutral,Fall,Dam_Present,1,5,0.2
2034000,SEPlains,Neutral,Spring,Dam_Present,1,5,0.2
2034000,SEPlains,Neutral,Summer,Dam_Present,1,5,0.2
2035000,EastHghlnds,El_Nino,Fall,Dam_Absent,7,24,0.2916666666666667
2035000,EastHghlnds,El_Nino,Spring,Dam_Absent,9,24,0.375
2035000,EastHghlnds,El_Nino,Summer,Dam_Absent,5,24,0.20833333333333334
2035000,EastHghlnds,El_Nino,Winter,Dam_Absent,5,24,0.20833333333333334
2035000,EastHghlnds,La_Nina,Fall,Dam_Absent,8,15,0.5333333333333333
2035000,EastHghlnds,La_Nina,Spring,Dam_Absent,7,15,0.4666666666666667
2035000,EastHghlnds,La_Nina,Summer,Dam_Absent,5,15,0.3333333333333333
2035000,EastHghlnds,La_Nina,Winter,Dam_Absent,5,15,0.3333333333333333
2035000,EastHghlnds,Neutral,Fall,Dam_Absent,1,5,0.2
2035000,EastHghlnds,Neutral,Spring,Dam_Absent,1,5,0.2
2035000,EastHghlnds,Neutral,Summer,Dam_Absent,1,5,0.2
2037500,EastHghlnds,El_Nino,Fall,Dam_Absent,9,24,0.375
2037500,EastHghlnds,El_Nino,Spring,Dam_Absent,12,24,0.5
2037500,EastHghlnds,El_Nino,Summer,Dam_Absent,5,24,0.20833333333333334
2037500,EastHghlnds,El_Nino,Winter,Dam_Absent,4,24,0.16666666666666666
2037500,EastHghlnds,La_Nina,Fall,Dam_Absent,7,15,0.4666666666666667
2037500,EastHghlnds,La_Nina,Spring,Dam_Absent,6,15,0.4
2037500,EastHghlnds,La_Nina,Summer,Dam_Absent,5,15,0.3333333333333333
2037500,EastHghlnds,La_Nina,Winter,Dam_Absent,7,15,0.4666666666666667
2037500,EastHghlnds,Neutral,Spring,Dam_Absent,1,5,0.2
2037500,EastHghlnds,Neutral,Summer,Dam_Absent,2,5,0.4
2039000,SEPlains,El_Nino,Fall,Dam_Present,9,24,0.375
2039000,SEPlains,El_Nino,Spring,Dam_Present,9,24,0.375
2039000,SEPlains,El_Nino,Summer,Dam_Present,8,24,0.3333333333333333
2039000,SEPlains,El_Nino,Winter,Dam_Present,8,24,0.3333333333333333
2039000,SEPlains,La_Nina,Fall,Dam_Present,5,15,0.3333333333333333
2039000,SEPlains,La_Nina,Spring,Dam_Present,5,15,0.3333333333333333
2039000,SEPlains,La_Nina,Summer,Dam_Present,7,15,0.4666666666666667
2039000,SEPlains,La_Nina,Winter,Dam_Present,7,15,0.4666666666666667
2039000,SEPlains,Neutral,Fall,Dam_Present,2,5,0.4
2039000,SEPlains,Neutral,Spring,Dam_Present,2,5,0.4
2039000,SEPlains,Neutral,Winter,Dam_Present,1,5,0.2
2039500,SEPlains,El_Nino,Fall,Dam_Absent,8,24,0.3333333333333333
2039500,SEPlains,El_Nino,Spring,Dam_Absent,8,24,0.3333333333333333
2039500,SEPlains,El_Nino,Summer,Dam_Absent,8,24,0.3333333333333333
2039500,SEPlains,El_Nino,Winter,Dam_Absent,10,24,0.4166666666666667
2039500,SEPlains,La_Nina,Fall,Dam_Absent,7,15,0.4666666666666667
2039500,SEPlains,La_Nina,Spring,Dam_Absent,7,15,0.4666666666666667
2039500,SEPlains,La_Nina,Summer,Dam_Absent,7,15,0.4666666666666667
2039500,SEPlains,La_Nina,Winter,Dam_Absent,7,15,0.4666666666666667
2039500,SEPlains,Neutral,Fall,Dam_Absent,3,5,0.6
2039500,SEPlains,Neutral,Spring,Dam_Absent,2,5,0.4
2039500,SEPlains,Neutral,Summer,Dam_Absent,1,5,0.2
2039500,SEPlains,Neutral,Winter,Dam_Absent,1,5,0.2
2040000,SEPlains,El_Nino,Fall,Dam_Absent,6,24,0.25
2040000,SEPlains,El_Nino,Spring,Dam_Absent,9,24,0.375
2040000,SEPlains,El_Nino,Summer,Dam_Absent,6,24,0.25
2040000,SEPlains,El_Nino,Winter,Dam_Absent,7,24,0.2916666666666667
2040000,SEPlains,La_Nina,Fall,Dam_Absent,4,15,0.26666666666666666
2040000,SEPlains,La_Nina,Spring,Dam_Absent,8,15,0.5333333333333333
2040000,SEPlains,La_Nina,Summer,Dam_Absent,6,15,0.4
2040000,SEPlains,La_Nina,Winter,Dam_Absent,7,15,0.4666666666666667
2040000,SEPlains,Neutral,Fall,Dam_Absent,2,5,0.4
2040000,SEPlains,Neutral,Spring,Dam_Absent,1,5,0.2
2040000,SEPlains,Neutral,Summer,Dam_Absent,1,5,0.2
2040000,SEPlains,Neutral,Winter,Dam_Absent,1,5,0.2
2041650,SEPlains,El_Nino,Fall,Dam_Present,5,24,0.20833333333333334
2041650,SEPlains,El_Nino,Spring,Dam_Present,7,24,0.2916666666666667
2041650,SEPlains,El_Nino,Summer,Dam_Present,8,24,0.3333333333333333
2041650,SEPlains,El_Nino,Winter,Dam_Present,6,24,0.25
2041650,SEPlains,La_Nina,Fall,Dam_Present,6,15,0.4
2041650,SEPlains,La_Nina,Spring,Dam_Present,10,15,0.6666666666666666
2041650,SEPlains,La_Nina,Summer,Dam_Present,7,15,0.4666666666666667
2041650,SEPlains,La_Nina,Winter,Dam_Present,6,15,0.4
2041650,SEPlains,Neutral,Fall,Dam_Present,2,5,0.4
2041650,SEPlains,Neutral,Spring,Dam_Present,2,5,0.4
2041650,SEPlains,Neutral,Summer,Dam_Present,3,5,0.6
2041650,SEPlains,Neutral,Winter,Dam_Present,1,5,0.2
2052000,SEPlains,El_Nino,Fall,Dam_Absent,10,24,0.4166666666666667
2052000,SEPlains,El_Nino,Spring,Dam_Absent,11,24,0.4583333333333333
2052000,SEPlains,El_Nino,Summer,Dam_Absent,8,24,0.3333333333333333
2052000,SEPlains,El_Nino,Winter,Dam_Absent,7,24,0.2916666666666667
2052000,SEPlains,La_Nina,Fall,Dam_Absent,5,15,0.3333333333333333
2052000,SEPlains,La_Nina,Spring,Dam_Absent,4,15,0.26666666666666666
2052000,SEPlains,La_Nina,Summer,Dam_Absent,5,15,0.3333333333333333
2052000,SEPlains,La_Nina,Winter,Dam_Absent,8,15,0.5333333333333333
2052000,SEPlains,Neutral,Fall,Dam_Absent,3,5,0.6
2052000,SEPlains,Neutral,Spring,Dam_Absent,2,5,0.4
2052000,SEPlains,Neutral,Summer,Dam_Absent,2,5,0.4
2052000,SEPlains,Neutral,Winter,Dam_Absent,1,5,0.2
2054530,EastHghlnds,El_Nino,Fall,Dam_Present,10,24,0.4166666666666667
2054530,EastHghlnds,El_Nino,Spring,Dam_Present,6,24,0.25
2054530,EastHghlnds,El_Nino,Summer,Dam_Present,4,24,0.16666666666666666
2054530,EastHghlnds,El_Nino,Winter,Dam_Present,4,24,0.16666666666666666
2054530,EastHghlnds,La_Nina,Fall,Dam_Present,6,15,0.4
2054530,EastHghlnds,La_Nina,Spring,Dam_Present,9,15,0.6
2054530,EastHghlnds,La_Nina,Summer,Dam_Present,5,15,0.3333333333333333
2054530,EastHghlnds,La_Nina,Winter,Dam_Present,10,15,0.6666666666666666
2054530,EastHghlnds,Neutral,Fall,Dam_Present,1,5,0.2
2054530,EastHghlnds,Neutral,Summer,Dam_Present,1,5,0.2
2055000,EastHghlnds,El_Nino,Fall,Dam_Absent,3,24,0.125
2055000,EastHghlnds,El_Nino,Spring,Dam_Absent,7,24,0.2916666666666667
2055000,EastHghlnds,El_Nino,Summer,Dam_Absent,3,24,0.125
2055000,EastHghlnds,El_Nino,Winter,Dam_Absent,7,24,0.2916666666666667
2055000,EastHghlnds,La_Nina,Fall,Dam_Absent,7,15,0.4666666666666667
2055000,EastHghlnds,La_Nina,Spring,Dam_Absent,6,15,0.4
2055000,EastHghlnds,La_Nina,Summer,Dam_Absent,6,15,0.4
2055000,EastHghlnds,La_Nina,Winter,Dam_Absent,10,15,0.6666666666666666
2055000,EastHghlnds,Neutral,Fall,Dam_Absent,1,5,0.2
2056000,EastHghlnds,El_Nino,Fall,Dam_Present,10,24,0.4166666666666667
2056000,EastHghlnds,El_Nino,Spring,Dam_Present,6,24,0.25
2056000,EastHghlnds,El_Nino,Summer,Dam_Present,3,24,0.125
2056000,EastHghlnds,El_Nino,Winter,Dam_Present,6,24,0.25
2056000,EastHghlnds,La_Nina,Fall,Dam_Present,5,15,0.3333333333333333
2056000,EastHghlnds,La_Nina,Spring,Dam_Present,6,15,0.4
2056000,EastHghlnds,La_Nina,Summer,Dam_Present,9,15,0.6
2056000,EastHghlnds,La_Nina,Winter,Dam_Present,8,15,0.5333333333333333
2056000,EastHghlnds,Neutral,Fall,Dam_Present,1,5,0.2
2056000,EastHghlnds,Neutral,Summer,Dam_Present,1,5,0.2
2060500,SEPlains,El_Nino,Fall,Dam_Present,5,24,0.20833333333333334
2060500,SEPlains,El_Nino,Spring,Dam_Present,7,24,0.2916666666666667
2060500,SEPlains,El_Nino,Summer,Dam_Present,3,24,0.125
2060500,SEPlains,El_Nino,Winter,Dam_Present,5,24,0.20833333333333334
2060500,SEPlains,La_Nina,Fall,Dam_Present,9,15,0.6
2060500,SEPlains,La_Nina,Spring,Dam_Present,9,15,0.6
2060500,SEPlains,La_Nina,Summer,Dam_Present,6,15,0.4
2060500,SEPlains,La_Nina,Winter,Dam_Present,7,15,0.4666666666666667
2060500,SEPlains,Neutral,Fall,Dam_Present,2,5,0.4
2060500,SEPlains,Neutral,Summer,Dam_Present,1,5,0.2
2061500,SEPlains,El_Nino,Fall,Dam_Absent,10,24,0.4166666666666667
2061500,SEPlains,El_Nino,Spring,Dam_Absent,7,24,0.2916666666666667
2061500,SEPlains,El_Nino,Summer,Dam_Absent,5,24,0.20833333333333334
2061500,SEPlains,El_Nino,Winter,Dam_Absent,6,24,0.25
2061500,SEPlains,La_Nina,Fall,Dam_Absent,3,15,0.2
2061500,SEPlains,La_Nina,Spring,Dam_Absent,8,15,0.5333333333333333
2061500,SEPlains,La_Nina,Summer,Dam_Absent,8,15,0.5333333333333333
2061500,SEPlains,La_Nina,Winter,Dam_Absent,11,15,0.7333333333333333
2061500,SEPlains,Neutral,Fall,Dam_Absent,1,5,0.2
2061500,SEPlains,Neutral,Summer,Dam_Absent,1,5,0.2
2061500,SEPlains,Neutral,Winter,Dam_Absent,1,5,0.2
2062500,SEPlains,El_Nino,Fall,Dam_Absent,6,24,0.25
2062500,SEPlains,El_Nino,Spring,Dam_Absent,8,24,0.3333333333333333
2062500,SEPlains,El_Nino,Summer,Dam_Absent,6,24,0.25
2062500,SEPlains,El_Nino,Winter,Dam_Absent,6,24,0.25
2062500,SEPlains,La_Nina,Fall,Dam_Absent,4,15,0.26666666666666666
2062500,SEPlains,La_Nina,Spring,Dam_Absent,10,15,0.6666666666666666
2062500,SEPlains,La_Nina,Summer,Dam_Absent,5,15,0.3333333333333333
2062500,SEPlains,La_Nina,Winter,Dam_Absent,5,15,0.3333333333333333
2062500,SEPlains,Neutral,Fall,Dam_Absent,2,5,0.4
2062500,SEPlains,Neutral,Summer,Dam_Absent,1,5,0.2
2066000,SEPlains,El_Nino,Fall,Dam_Absent,8,24,0.3333333333333333
2066000,SEPlains,El_Nino,Spring,Dam_Absent,9,24,0.375
2066000,SEPlains,El_Nino,Summer,Dam_Absent,6,24,0.25
2066000,SEPlains,El_Nino,Winter,Dam_Absent,3,24,0.125
2066000,SEPlains,La_Nina,Fall,Dam_Absent,7,15,0.4666666666666667
2066000,SEPlains,La_Nina,Spring,Dam_Absent,10,15,0.6666666666666666
2066000,SEPlains,La_Nina,Summer,Dam_Absent,5,15,0.3333333333333333
2066000,SEPlains,La_Nina,Winter,Dam_Absent,8,15,0.5333333333333333
2066000,SEPlains,Neutral,Fall,Dam_Absent,2,5,0.4
2066000,SEPlains,Neutral,Summer,Dam_Absent,1,5,0.2
2068500,EastHghlnds,El_Nino,Fall,Dam_Absent,8,24,0.3333333333333333
2068500,EastHghlnds,El_Nino,Spring,Dam_Absent,8,24,0.3333333333333333
2068500,EastHghlnds,El_Nino,Summer,Dam_Absent,3,24,0.125
2068500,EastHghlnds,El_Nino,Winter,Dam_Absent,7,24,0.2916666666666667
2068500,EastHghlnds,La_Nina,Fall,Dam_Absent,6,15,0.4
2068500,EastHghlnds,La_Nina,Spring,Dam_Absent,8,15,0.5333333333333333
2068500,EastHghlnds,La_Nina,Summer,Dam_Absent,6,15,0.4
2068500,EastHghlnds,La_Nina,Winter,Dam_Absent,12,15,0.8
2068500,EastHghlnds,Neutral,Fall,Dam_Absent,2,5,0.4
2069000,SEPlains,El_Nino,Fall,Dam_Present,4,24,0.16666666666666666
2069000,SEPlains,El_Nino,Spring,Dam_Present,4,24,0.16666666666666666
2069000,SEPlains,El_Nino,Summer,Dam_Present,1,24,0.041666666666666664
2069000,SEPlains,El_Nino,Winter,Dam_Present,5,24,0.20833333333333334
2069000,SEPlains,La_Nina,Fall,Dam_Present,3,15,0.2
2069000,SEPlains,La_Nina,Summer,Dam_Present,4,15,0.26666666666666666
2069000,SEPlains,La_Nina,Winter,Dam_Present,1,15,0.06666666666666667
2069000,SEPlains,Neutral,Fall,Dam_Present,1,5,0.2
2069000,SEPlains,Neutral,Spring,Dam_Present,1,5,0.2
2069000,SEPlains,Neutral,Summer,Dam_Present,1,5,0.2
2069000,SEPlains,Neutral,Winter,Dam_Present,1,5,0.2
2070000,SEPlains,El_Nino,Fall,Dam_Present,8,24,0.3333333333333333
2070000,SEPlains,El_Nino,Spring,Dam_Present,7,24,0.2916666666666667
2070000,SEPlains,El_Nino,Summer,Dam_Present,3,24,0.125
2070000,SEPlains,El_Nino,Winter,Dam_Present,8,24,0.3333333333333333
2070000,SEPlains,La_Nina,Fall,Dam_Present,9,15,0.6
2070000,SEPlains,La_Nina,Spring,Dam_Present,8,15,0.5333333333333333
2070000,SEPlains,La_Nina,Summer,Dam_Present,7,15,0.4666666666666667
2070000,SEPlains,La_Nina,Winter,Dam_Present,10,15,0.6666666666666666
2070000,SEPlains,Neutral,Fall,Dam_Present,1,5,0.2
2070000,SEPlains,Neutral,Spring,Dam_Present,1,5,0.2
2070000,SEPlains,Neutral,Summer,Dam_Present,1,5,0.2
2070000,SEPlains,Neutral,Winter,Dam_Present,1,5,0.2
2070500,SEPlains,El_Nino,Fall,Dam_Absent,8,24,0.3333333333333333
2070500,SEPlains,El_Nino,Spring,Dam_Absent,6,24,0.25
2070500,SEPlains,El_Nino,Summer,Dam_Absent,5,24,0.20833333333333334
2070500,SEPlains,El_Nino,Winter,Dam_Absent,4,24,0.16666666666666666
2070500,SEPlains,La_Nina,Fall,Dam_Absent,6,15,0.4
2070500,SEPlains,La_Nina,Spring,Dam_Absent,6,15,0.4
2070500,SEPlains,La_Nina,Summer,Dam_Absent,9,15,0.6
2070500,SEPlains,La_Nina,Winter,Dam_Absent,9,15,0.6
2070500,SEPlains,Neutral,Fall,Dam_Absent,1,5,0.2
2070500,SEPlains,Neutral,Spring,Dam_Absent,1,5,0.2
2070500,SEPlains,Neutral,Winter,Dam_Absent,1,5,0.2
